sentence,aspect,category,domain,type
لا يوجد أحد في الجمهور.,NULL,NULL,sight,implicit
لقد استخدمت كتاب الجبر الخطي للبروفيسور سترانج في عام 1981. وأتمنى أن تكون هناك طريقة لطرح الأسئلة التي لدي حول هذه المادة. هناك سؤال واحد على وجه الخصوص يزعجني باستمرار. إذا كان أي شخص يعرف كيف وأين يمكنني طرح سؤالي، فيرجى إخباري.,NULL,NULL,sight,implicit
شكرًا! لقد استعددت لامتحان نهاية المرحلة الثانوية من خلال هذه المحاضرة (1). لقد ساعدتني حقًا!!,المحاضرة,Course_General_Feedback,sight,explicit
هل تعلم لماذا الكتابة سريعة جدًا. إذا كنت تعتقد أن ذلك بسبب الأسلوب، فهذا خطأ. بسبب طول الفيديو.,الكتابة,Course_General_Feedback,sight,explicit
هل يعلم الجميع أين تقع مومباي في الساعة 1:38؟,NULL,Other,sight,implicit
أنا أحب محاضراتك المتقدمة الذكية محاضرات. فهي صعبة للغاية.. غريب هو الأذكى. شكرا لك.,غريب | محاضرات,Instructor | Course_General_Feedback,sight,explicit | explicit
حسنًا، كان لهذا المثال حل أسهل كثيرًا . فقط اضرب المعادلتين الأوليين، وألغِ xy (لأنه من الواضح أنه لا يمكن لأي منهما أن يساوي 0)، وستحصل على L^2 = 4. يسعدني أن أتعلم أخيرًا مضاعفات لاغرانج، رغم ذلك؛ فقد تخطاها مدرسي في حساب التفاضل والتكامل، لذا فقد بدت دائمًا وكأنها خوارزمية سحرية لم أكن لأعرفها أبدًا تحل مشكلات التحسين بسهولة.,حل | مضاعفات لاغرانج,Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | explicit
كانت هذه المحاضرة جميلة... الطريقة التي تترابط بها كل الأشياء وتترابط معًا مذهلة... معرفة لا تقدر بثمن! شكرًا السيد سترانج,المحاضرة | السيد سترانج,Course_General_Feedback | Instructor,sight,explicit | explicit
27:45. ألا ينبغي أن يكون فقط A؟ أعني A=[a1 a2]. ولكن لدينا الآن a1(trans) وa2(trans) في عموديها، وليس فقط a1 وa2. كيف يمكن أن يكون ذلك A(trans.) ؟؟,A(trans.,Mathematical_Related_Concept,sight,explicit
38:30 - السيد سترانج يعطي تلميحًا حول تقدير الاحتمالية القصوى (MLE).,NULL,NULL,sight,implicit
أنا حقًا أحب فيديو وحدات التخزين حسب الأقراص والأصداف من,فيديو,Course_General_Feedback,sight,explicit
"33:24 يبدو أن شمسه ""أنثوية"" لول",NULL,Instructor,sight,implicit
ماذا عن تسميتها بيضة؟,NULL,NULL,sight,implicit
"لقد تعلمت كلمة جديدة وهي ""timesing""!",NULL,NULL,sight,implicit
يا إلهي! مثل أي شخص آخر هنا، كانت سلسلة المحاضرات بأكملها المحاضرات مذهلة! كنت مهووسًا بها طوال الأسبوع الماضي، حيث أمضيت حوالي 5 ساعات يوميًا في استيعاب المادة، إنها رائعة! لطالما واجهت مشكلات مع الجبر الخطي ولدي اختبار رؤية الكمبيوتر في غضون أسبوعين والذي يعتمد كثيرًا على الجبر الخطي. حاولت بطريقة ما التغلب على ذلك كما فعلت مع الدورات الأخرى، لكنني قررت بعد ذلك أن كفى وأنني بحاجة إلى فهم ما يتعلق به الجبر الخطي حقًا. لم أتوقع أبدًا أن يكون أنيقًا وبسيطًا إلى هذا الحد! هذا هو الفن!,المحاضرات | الجبر الخطي,Course_General_Feedback | Mathematical_Related_Concept,sight,explicit | explicit
إنها تستخدم في كل الفيزياء التي تدخل في صناعة أي جهاز إلكتروني تقريبًا، بما في ذلك الجهاز الذي تستخدمه لنشر غبائك. بدون حساب التفاضل والتكامل، ستكون غبيًا ووحيدًا.,حساب التفاضل والتكامل,Mathematical_Related_Concept,sight,explicit
المشتقة ليست مجرد ميل خط. يمكن أن تكون الدالة غير خطية أو قد يكون لها خطان غير متصلين... راجع المحاضرة 1.,NULL,NULL,sight,implicit
ساعدتني مقاطع الفيديو التي يقدمها الأستاذ جيلبرت سترانج أثناء دراستي للحصول على درجة الماجستير في الهندسة، وشاهدته مرة أخرى في الفترة من 2011 إلى 2014 أثناء دراستي للحصول على درجة الدكتوراه. وفي العام الماضي حصلت على كتابه الجديد، واليوم أشاهده (مرة أخرى وهو يدرس الجبر الخطي لتحليل البيانات ومعالجة الإشارات والتعلم الآلي لأنني مضطر إلى تدريس أساسيات الذكاء الاصطناعي لطلابي الجامعيين. شكرًا جزيلاً لك أستاذ سترانج، أنت أفضل معلم لي عبر الإنترنت في الرياضيات!,ساعدتني مقاطع الفيديو التي يقدمها الأستاذ جيلبرت سترانج أثناء دراستي للحصول على درجة الماجستير في الهندسة، وشاهدته مرة أخرى في الفترة من 2011 إلى 2014 أثناء دراستي للحصول على درجة الدكتوراه. وفي العام الماضي حصلت على كتابه الجديد، واليوم أشاهده (مرة أخرى,Course_General_Feedback,sight,explicit
واو، منذ 15 عامًا.. البروفيسور سترانج يبدو وكأنه طفل!,البروفيسور سترانج,Instructor,sight,explicit
شرح جميل جدًا. شكرًا جزيلاً لك.,NULL,Instructor,sight,implicit
إذا كان A^T A V = V S هو التحلل الطيفي لـ A^T A مع S قطريًا وV متعامدًا، فلدينا أن (A V)^T (A V)= S. وبالتالي، فإن الأعمدة غير الصفرية لـ AV، والتي ترتبط بالأعمدة غير الصفرية لـ A، متعامدة مع جميع الأعمدة غير الصفرية الأخرى لـ AV. وبالتالي، من الممكن إيجاد مصفوفة متعامدة U بحيث يكون A V = U sqrt(S) -- لاحظ أن قطر S يعطينا القاعدة التربيعية لكل عمود من AV، مما يعني أن هذا جيد تمامًا. الآن، هذا يعني أن A=U sqrt(S) V^T. باستكمال U، إذا لزم الأمر، لدينا تحلل SVD. في الممارسة العملية، بعد حساب التحلل الطيفي لـ A^T A، نحسب Kern لـ (AV)^T ـ عموديًا على Im(AV) ـ ونجد أساسًا عموديًا عليه، وبالطبع، ستكون جميع القيم المفردة المرتبطة بهذه العملية صفرًا.,NULL,NULL,sight,implicit
حقا أنت ممتاز ورائع محاضر بالنسبة لي,محاضر,Instructor,sight,explicit
سلسلة رائعة، شكرًا لك معهد ماساتشوستس للتكنولوجيا والبروفيسورأورو!,أورو | البروفيسور,Instructor | Instructor,sight,explicit | explicit
المشتقة (1) لـ derivative هي 90x^2+48^3=0، أليس كذلك؟؟؟,derivative | 30x^3 + 12x^4 +15+ 1,Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | explicit
أشاهد هذا في الدنمارك استعدادًا للامتحان. كان بإمكاني أن أشاهد هذا الدورة التدريبية أولاً، عمل مذهل. شكرًا جزيلاً!,الدورة التدريبية,Course_General_Feedback,sight,explicit
يوجد خطأ في صيغة الدقيقة 32:31. يجب أن تكون S(Λ^100)c لكي تعمل كما يفترض. ومع ذلك، فهي محاضرة ممتازة، شكرًا جزيلاً. :),صيغة | محاضرة | محاضرة,Mathematical_Related_Concept | Course_General_Feedback | Course_General_Feedback,sight,explicit | explicit | explicit
قد يكون من الجدير بالملاحظة أنه بدلاً من المشتقات الجزئية، يمكن للمرء أن يعمل مع المشتقات باعتبارها تحويلات خطية كما هي في الواقع، وكذلك النظر إلى الشبكات بطريقة أكثر هيكلة مما يوضح كيف تنطبق الأفكار الأساسية لـ BPP على حالات أكثر عمومية. هناك عدة خطوات متضمنة. 1.- وحدات معالجة أكثر عمومية. أي دالة قابلة للاشتقاق بشكل مستمر للمدخلات والأوزان ستفي بالغرض؛ يمكن أن تنتمي هذه المدخلات والأوزان، خارج المساحات الإقليدية، إلى أي مساحة هيلبرت. المشتقات هي تحويلات خطية ومشتق وحدة المعالجة العصبية هو المجموع المباشر لمشتقاتها الجزئية فيما يتعلق بالمدخلات وفيما يتعلق بالأوزان؛ هذا تحويل خطي يتم التعبير عنه كمجموع قيودها على زوج من المساحات الفرعية التكميلية. 2.- طبقات أكثر عمومية (أي عدد من الوحدات). يمكن لطبقات الوحدات الفردية أن تخلق عنق زجاجة يجعل الشبكة بأكملها عديمة الفائدة. إن تجميع عدة وحدات في طبقة فريدة يعادل أخذ حاصلها (كوظائف، بمعنى نظرية المجموعات). الطبقات هي وظائف المدخلات وأوزان مجموع الوحدات. مشتق الطبقة هو حاصل ضرب مشتقات الوحدات؛ هذا حاصل تحويلات خطية. 3.- شبكات بأي عدد من الطبقات. الشبكة هي التركيب (كوظائف، وبالمعنى النظري للمجموعة) لطبقاتها. وفقًا لقاعدة السلسلة، فإن مشتق الشبكة هو تركيب مشتقات الطبقات؛ هذا تركيب تحويلات خطية. 4.- الخطأ التربيعي للدالة. ...——- نظرًا لأن هذا التعليق أصبح طويلاً جدًا، فسوف أتوقف هنا. النقطة هي أن وجهة نظر عامة جدًا توضح العديد من جوانب BPP. إذا كنت مهتمًا بالقصة الكاملة ولديك بعض الألفة مع فضاءات هيلبرت، فيرجى البحث في جوجل عن أوراق تتناول الانتشار الخلفي في فضاءات هيلبرت. تتوفر أيضًا مقالة ذات صلة بصيغ المصفوفة للانتشار الخلفي على الشبكات شبه الخطية. لإلقاء نظرة خاطفة على خوارزمية تعلم عميق جديدة تمامًا أكثر كفاءة وقابلية للتحكم وأسرع من BPP، ابحث في هذه المنصة عن مقطع فيديو حول التعلم العميق بدون الانتشار الخلفي؛ في وصفه توجد روابط لبرنامج تجريبي. تعتمد الخوارزمية الجديدة على النتيجة العامة والقوية التالية (ابحث عنها في جوجل): متعددات السطوح والمدركات متكافئة وظيفيًا. للحصول على الأساس المفاهيمي الأولي للشبكات العصبية، راجع المقالة شكلية الشبكة العصبية. دانيال كريسبين,NULL,NULL,sight,implicit
من المدهش كيف أن الأستاذ سترانج يستخدم خطأ في المحاضرة 9 للفت الانتباه إلى حقيقة أن R(C(A) = R(C(A')))) ... الكثير من الأساتذة المدفوعين بالأنا. كانوا سيتجاهلون الأمر ببساطة.,الأستاذ سترانج | R(C(A,Instructor | Mathematical_Related_Concept,sight,explicit | explicit
شكرًا لك البروفيسور سترانج شكرًا لك MIT OCW2022/08/07,البروفيسور سترانج,Instructor,sight,explicit
تعلم نفس الشيء تمامًا مثل طالب المدرسة الثانوية,NULL,NULL,sight,implicit
لقد علموني أن معكوس المصفوفة A يمكن إيجاده على النحو التالي -> (1/ |A| * adj(A)) ...... هل من المقبول بالنسبة لي تخطي هذه الأساليب... لأنني أستخدمها بشكل متكرر,معكوس المصفوفة A | (1/ |A|,Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | explicit
تم إغلاق هذه (المحاضرة 1) تحت أي (محاضرة 1) أخرى!,المحاضرة,Course_General_Feedback,sight,explicit
كيف يمكنني الحصول على الورقة التي أعطاها لهم الأستاذ؟ هل قام أحد برفعها إلى أي صفحة؟,الأستاذ | الورقة,Instructor | Other,sight,explicit | explicit
أتمنى لك العمر الطويل البروفيسور سترانج..... العالم لن ينسى مساهمتك أبدًا...,البروفيسور سترانج,Instructor,sight,explicit
ربما يساعد هذا شخصًا ما: https://notebooks.azure.com/menziess/libraries/Python-Linear-Algebra,NULL,NULL,sight,implicit
لقد كتب الرجل السلسلة خطأً! كان من المفترض أن تكون السلسلة الفعلية 1/2+1/4+1/8+1/16... ولا يمكنه أن يتجاوز ضعف طول مكعب واحد، مقاسًا من الطرف الأيسر للمكعب العلوي إلى الطرف الأيمن للمكعب السفلي. وهذا يعني أنه سيحتاج في الواقع إلى عدد لا نهائي من المكعبات لمحاذاة طرفي المكعب العلوي والسفلي. لذا فإن الرجل لم يتمكن في الواقع من تجاوز المكعب السفلي، ويبدو الأمر كذلك من هذه الزاوية فقط. (صدقني، لقد حللت هذا السؤال في درس الفيزياء في المدرسة الثانوية.),NULL | NULL,Instructor | Instructor,sight,implicit | implicit
يا رفاق، بخصوص المشكلة في الساعة 16:12، فإن دالة التكامل متصلة لكل من x = <0 و x>0، لذا أفترض أن مجال دالة التكامل هو R-0 (لم تكن هناك قيود أخرى) ولكن الجزء الفرعي للتراجع عن علم المثلثات (24:21) افترض أن ثيتا هي <90، لذا فإن الحل يعمل لـ x = إيجابيات. هل حل هذه المشكلة فقط لـ x >0 أم أنها مرتبطة بطريقة ما بـ x <0 أيضًا ولكنني أفتقدها؟,NULL,NULL,sight,implicit
لقد انتهيت للتو من دراسة الجبر الخطي 18.06 من عام 2005... يا إلهي! لقد درست في الجامعة لمدة 10 سنوات ولم أجد أفضل منه محاضر رياضيات. تدريس رائع!!! لقد انتهيت من الدورة  ويمكنني إجراء بعض عمليات المصفوفة بسهولة دون تدوينها. أتمنى لك المزيد من الأعوام السعيدة والصحة الجيدة الأستاذ سترانج.,الأستاذ سترانج | محاضر رياضيات | الدورة,Instructor | Course_General_Feedback | Course_General_Feedback,sight,explicit | explicit | explicit
ربما لأنهم مضطرون لدفع رواتب عالية لأساتذتهم (1) وربما يستخدمون المال لتمويل المزيد في التعليم عبر الإنترنت لأن المال مخصص لأجزاء محددة داخل معهد ماساتشوستس للتكنولوجيا.,أساتذتهم | معهد ماساتشوستس للتكنولوجيا | التعليم عبر الإنترنت,Instructor | Other | Teaching_Setup,sight,explicit | explicit | explicit
هو الأفضل أستاذ الذي أعرفه,أستاذ,Instructor,sight,explicit
"""...هذا لأن أختك تعرف..."" حسنًا، هذا مخيف!",NULL,NULL,sight,implicit
46:19 البروفيسور سترينج يطلق غضبه على الفصل,البروفيسور سترينج,Instructor,sight,explicit
لا أحب هذا الرجل بقدر ما أحب الأستاذ الآخر، يبدو أنه يتجاهل بعض التفسيرات الضرورية,NULL | الأستاذ الآخر,Instructor | Instructor,sight,implicit | explicit
بذكاء تابع -v1 + 2v = v3. لكنه يوضح ذلك في المرة التالية. ليس الأمر مهمًا جدًا في هذه المحاضرة.,NULL | المحاضرة | تابع -v1 + 2v = v3,Instructor | Course_General_Feedback | Mathematical_Related_Concept,sight,implicit | explicit | explicit
شكرًا لك دكتور سترانج. لقد تخرجت من المدرسة الثانوية وأنا لا أجيد الرياضيات عمليًا. وفي رحلتي لتعليم نفسي الرياضيات، أصبحت معلمًا رائعًا.,دكتور سترانج,Instructor,sight,explicit
ما هو النص المستخدم لهذه الفئة؟,النص,Teaching_Setup,sight,explicit
لماذا في العالم هذا الفيديو لديه الكثير من عدم الإعجاب. مذهل تمامًا المحاضرة.,الفيديو | المحاضرة,Course_General_Feedback | Course_General_Feedback,sight,explicit | explicit
أخبرني مدير قبول تحليلات الأعمال في كلية ماكومبس للأعمال أن أشاهد هذه مقاطع الفيديو لفهم الجبر الخطي.,مقاطع الفيديو,Course_General_Feedback,sight,explicit
لقد كنت أعمل على مجموعات المشاكل لهذه المحاضرات على موقع معهد ماساتشوستس للتكنولوجيا، لكن يبدو أنه لا يقدم حلولاً لمشاكل الجزء ب؛ هل يعرف أحد أين يمكنني العثور على هذه؟,مجموعات المشاكل,Mathematical_Related_Concept,sight,explicit
لطيف محاضرة، ولكن يجب عليك أيضًا إضافة محتويات محاضرة في الوصف حتى لا يضطر الأشخاص إلى قراءة (1: المحاضرة) بالكامل لمعرفة ما إذا كانت ذات صلة بدورتهم التدريبية أم لا.,محاضرة | الوصف,Course_General_Feedback | Teaching_Setup,sight,explicit | explicit
لا أستطيع أن أفهم كيف يمكن لـ A أن يكون عددًا سلبيًا عندما يكون معطى كـ e ^ c و e هو عدد موجب.,A | e ^ c,Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | explicit
هل سيتم نشر بقية هذه الدورة أيضًا؟,NULL,NULL,sight,implicit
"معذرة لقد ضعت في 32""14 ما الذي حدث بالضبط مع كيفية حصوله على الصف الأخير من ذلك المصفوفة والذي كان بمثابة هوية تقريبًا؟",NULL | المصفوفة,Instructor | Mathematical_Related_Concept,sight,implicit | explicit
إذا تخرجت يومًا ما، فسيكون ذلك بفضل هذا الرجل بنسبة 100%.,NULL,Instructor,sight,implicit
بعد 5 دقائق أدركت أنني حمار لعين,NULL,NULL,sight,implicit
جيلبرت قتل مدرسًا عظيمًا للرياضيات............,جيلبرت,Instructor,sight,explicit
إنه يقودك إلى التفكير، وليس إلى الإثبات بعد النظرية.,NULL,Instructor,sight,implicit
مدهش للغاية، شكرًا لك يا أستاذ.,NULL,NULL,sight,implicit
هذه هي المفضلة لدي محاضرة,محاضرة,Course_General_Feedback,sight,explicit
تحقق من مدى روعة هذا المحاضر. أنا من اليمن فقط>...mit.edu/~jnt/home.html,NULL,Instructor,sight,implicit
جيد شرح ولكن اتفاقية الحروف المخصصة للزوايا (فاي، ثيتا) تختلف عن الاتفاقية الأكثر شيوعًا. ثيتا، تُستخدم عادةً للزاوية من المحور z,ثيتا | شرح,Mathematical_Related_Concept | Other,sight,explicit | explicit
عندما أخبر الناس أنني حضرت معهد ماساتشوستس للتكنولوجيا :-),معهد ماساتشوستس للتكنولوجيا,Course_General_Feedback,sight,explicit
@[USERNAME]لول، يجب أن تقبل أحدهما أو الآخر، ولكن لا تقدم شرحًا لكيفية الوصول إلى هذه النقطة من خلال الرياضيات البسيطة. أوافق، كان ذلك سيجعل الأمر أبسط، لكنني لا أشكو لأن هذا أبسط ما يمكن أن يكون في محاضرة جامعية. ربما يكون موجودًا في مكان آخر على الإنترنت.,NULL,NULL,sight,implicit
"""الخلط"" في الممارسة العملية أو ""الاختيار العشوائي"" في النظرية على الساعة 42:00",NULL,NULL,sight,implicit
عظيم أستاذ غير قميصه,أستاذ,Instructor,sight,explicit
مرحبًا. ربما يمكنك مساعدتي. إذا كان هناك 6 كلاب سلوقي في سباق، وكانت فرصهم متساوية للفوز أو الحصول على المركز الثاني، وإذا راهنت على أربعة من الكلاب السلوقية الستة، فما هي احتمالات نجاح أحد اختياراتي الأربعة (أي ما مدى احتمالية حصول أحد اختياراتي الأربعة على المركز الأول أو الثاني)؟؟؟ أتمنى أن تتمكن من مساعدتي! تحياتي!,NULL,NULL,sight,implicit
الكثير من التشويق! سأبدأ الفيديو التالي فيديو الآن,فيديو,Course_General_Feedback,sight,explicit
لقد مررت بالفعل بمكتبه الحالي. إنه في الطابق العلوي من قسم الرياضيات بجامعة كاليفورنيا في بيركلي إذا كنت مهتمًا.,NULL,NULL,sight,implicit
ياااااااااااه... يجب أن أشاهد هذا الفيديو بسرعة مضاعفة. هو يتحدث ببطء شديد,هو,Instructor,sight,explicit
أعتقد أنه يمكننا افتراض احتمال النقاط الفردية في مساحة العينة المستمرة على أنها إبسيلون وهو صغير بشكل لا نهائي ولكن عند إضافته يتبين أنه 1 دون التضحية بالرياضيات/الاحتمالية,NULL,NULL,sight,implicit
أعتقد أن سترانج يغفل نقطة رئيسية في مثال معادلة الفرق، وهي أن المتجهات الذاتية الفريدة n تشكل أساسًا لـ R ^ n، وهذا هو السبب في أنه يمكن التعبير عن u0 كتركيبة خطية من المتجهات الذاتية.,R ^ n، | u0,Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | explicit
أنا حقًا أحب الفيديو من مشاكل الحد الأقصى والحد الأدنى لديك,الفيديو,Course_General_Feedback,sight,explicit
31:30 الطرق الأكثر جدوى للإجابة، استمر في التمييز الضمني45:20 المعدلات ذات الصلة,NULL,NULL,sight,implicit
أريد فقط أن أعرف من الذي تم قبوله في معهد ماساتشوستس للتكنولوجيا دون أن يكون قد أخذ حساب التفاضل والتكامل الأول بالفعل.,حساب التفاضل والتكامل الأول,Mathematical_Related_Concept,sight,explicit
"هذا الرجل الذي سأل ""هل من المفترض أن نفهم هذا"" منع عقلي من الشعور بالتوتر، والشعور بأنني لا أفهم أي شيء",NULL,Other,sight,implicit
تلك السبورة تفجر عقلي,السبورة,Teaching_Setup,sight,explicit
"قد يساعد هذا الآخرين الذين يحاولون تعلم هذه المادة. وجدت أنه من الأسهل مشاهدة عدد قليل من المحاضرات، ولكن دون القلق بشكل مفرط بشأن معرفة ما يحدث بالضبط. يمنحك هذا أساسًا للعمل من خلاله. ثم احصل على الكتاب المدرسي واعمل عليه ببطء. اكتب الأمثلة في الكتاب عندما تواجهها وتعود على تكوين صورة ذهنية لما يحدث. صورة العمود هي المفتاح. ربما تكون صورة الصف هي ما علمك إياه مدرس الرياضيات في مدرستك. هذا فقط أربكني كثيرًا. لا أحب منتجات النقاط، لكن ""مجموعات الأعمدة"" بديهية للغاية بمجرد أن تتمكن من تصور سبب نجاحها. والسبب الذي جعلني أجد هذا أسهل هو أن المفاهيم المقدمة في مقاطع الفيديو فضفاضة بعض الشيء، إنها مجرد نظرة عامة. يأتي التعلم الحقيقي من الكتاب المدرسي.",NULL,NULL,sight,implicit
من الغريب جدًا كيف يبدو بعض هؤلاء الطلاب MIT وكأنهم أشخاص عاديون. بعض الفتيات جميلات حقًا! يجب أن أقول إنني مصدومة، نظرًا للصورة النمطية المرتبطة بـ MIT...,(3: MIT | الفتيات | MIT,Other | Other | Other,sight,explicit | explicit | explicit
أعتقد أنه يخالف الاتفاقية المعتادة لـ م * ن مصفوفة كونها: م صفوف، ن أعمدة ... مما أربكني، ولكن محاضرة رائعة على أي حال ... تعديل: كنت مخطئًا 9:12 ... أساء فهم ما قاله هناك، بالطبع تحتوي مساحة الأعمدة على م (عدد الصفوف) من المكونات، لأن الأعمدة تذهب إلى أسفل م (عدد الصفوف) من المكونات ... شكرًا روبرت سميتس,روبرت سميتس | م * ن مصفوفة,Instructor | Mathematical_Related_Concept,sight,explicit | explicit
هناك ثلاثة أنواع فقط من علماء الرياضيات: أولئك الذين يعرفون كيفية العد وأولئك الذين لا يعرفون.,NULL,NULL,sight,implicit
أحسنت يا أستاذ! بعض الناس جيدون فقط في الجبر الخطي، وبعضهم قادر على جعل الآخرين جيدين في الجبر الخطي!,أستاذ | NULL | NULL | الجبر الخطي,Instructor | Instructor | Mathematical_Related_Concept | Mathematical_Related_Concept,sight,explicit | implicit | implicit | explicit
عزيزي IDidactl، شكرًا جزيلاً على ردك. لقد فهمت الآن. شكرًا مرة أخرى. هل تأخذ فصله الدراسي أيضًا؟,IDidactl,Instructor,sight,explicit
"جرب:h t t p://ocw.mit.edu/courses/mathematics/18-06-linear-algebra-spring-2010/video-lectures/(يجب عليك تحرير عنوان URL في البداية لأن YouTube لا يسمح بالروابط في التعليقات.) المحاضرة 28 هي: ""المصفوفات المتشابهة وشكل جوردان"".",NULL,NULL,sight,implicit
إنه جيد جدًا في الشرح! أنا أحبه!!!!!!!!!!!!!!!,NULL,Instructor,sight,implicit
هذا الرجل يعرف ما يفعله. لقد استمتعت كثيرًا بـ الفصل الخاص به. إنه جيد أيضًا، ليس صعبًا، ولكنه جيد.,NULL | الفصل,Instructor | Course_General_Feedback,sight,implicit | explicit
كنت أنتظر السؤال الذي سأله الطالب.,NULL,NULL,sight,implicit
استغرق الأمر مني بعض الوقت ولكن المثال بالكامل مثال Ascrewedup رائع حقًا لمعرفة سبب كون الأقطار غير المستقيمة تساوي 0,مثال Ascrewedup,Mathematical_Related_Concept,sight,explicit
ما هو المطلوب لهذا الإصدار 18.06؟,NULL,NULL,sight,implicit
هذا الواجب المنزلي الذي تركه، من أي كتاب؟ وما هي تلك الصفحات؟ أنا بحاجة حقًا إلى ممارسة هذا!!!,الواجب المنزلي,Teaching_Setup,sight,explicit
إذا كانت نقطة هي تقاطع خطين، و(3: خط) هو تقاطع مستويين هو تقاطع فضائيين ثلاثيي الأبعاد؟ هذا لا معنى له، ولكن هو يبدو تقريبًا كما لو كان هو صحيحًا إذا واصلت اتباع المنطق الداخلي هو.,NULL | هو | خطين | تقاطع (5: مستويين | مستويين | تقاطع فضائيين ثلاثيي الأبعاد | نقطة | تقاطع خطين,Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept | Mathematical_Related_Concept,sight,implicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
إذا كان أي شخص لا يزال مرتبكًا ويريد أن يفهم تمامًا كيفية استنتاج قاعدة المنتج، فراجع مذكرة المحاضرة هذه من MIT OCW: ocw(dot)mit(dot)edu/courses/mathematics/18-01sc-single-variable-calculus-fall-2010/1.-differentiation/part-a-definition-and-basic-rules/session-9-product-rule/MIT18_01SCF10_Ses9c.pdf,NULL,NULL,sight,implicit
لماذا y^Tx يساوي 1؟,y^Tx,Mathematical_Related_Concept,sight,explicit
تم الانتهاء (30/11/22). إلى الامتحان! شكرًا لك دكتور سترانج وفريق MIT OCW!,دكتور سترانج | فريق MIT OCW,Instructor | Other,sight,explicit | explicit
يبدأ رسم المنحنيات فعليًا عند حوالي الدقيقة 30:00. وقبل ذلك، هناك مراجعة/تمديد لتقنيات التقريب الخطي والتربيعي.,NULL,NULL,sight,implicit
W. O. W. هذا كل ما قيل.,NULL,NULL,sight,implicit
@[USERNAME]لأن الإثبات هو الرياضيات ومعرفة الإثبات يساعدك على فهم النظرية,NULL,NULL,sight,implicit
هذه محاضرة رائعة، ويبدو أن البروفيسور جيريسون مدرس جيد جدًا. ومع ذلك، على الرغم من أنني تابعت وفهمت هذا دون أي مشاكل، فهذا فقط لأنني *على دراية بمفهوم التكامل على أي حال*، وقد تناولته بالفعل في تعليمي الرياضي حتى هذه النقطة. إذا كانت هذه المحاضرة هي أول تعرض لي لهذا النوع من الأشياء، أعتقد أنني كنت سأشعر بالارتباك الشديد بشأن ما كان يحدث، مع السرعة التي ذهب بها جيريسون والطريقة التي قدم بها المفاهيم والترميزات: علامة التكامل وdx في النهاية تظهر فجأة من العدم. على موقع معهد ماساتشوستس للتكنولوجيا، يقول أنه لا يلزم معرفة مسبقة بحساب التفاضل والتكامل لأخذ هذه الدورة: على الرغم من أن هذا صحيح من الناحية الفنية، أعتقد أنني سأواجه صعوبة إذا لم أر أيًا من هذا من قبل.,NULL,NULL,sight,implicit
8:09 عندما يجبرك شخص ما على النظر إلى صوره الساخرة,NULL,NULL,sight,implicit
عزيزي هل يمكنك من فضلك أن تخبرني عن المنظمات الأخرى المتوفرة عبر الإنترنت والتي هي مجانية بالفعل.,NULL,NULL,sight,implicit
من الواضح أنه لديه فهم عميق لما يقوله ... ممتاز محاضرة !! 🇧🇩🇧🇩,NULL | محاضرة,Instructor | Course_General_Feedback,sight,implicit | explicit
حسنًا، جيد فيديو لكن محاضراته ليست أفضل كثيرًا من المحاضرات التي ألقيتها في جامعتي. أفضل مدرس في معهد ماساتشوستس للتكنولوجيا هو والتر لوين :D,فيديو | محاضراته,Course_General_Feedback | Course_General_Feedback,sight,explicit | explicit
شكرا لك، البروفيسور سترانج. 2019-05-17 12:32:56,البروفيسور سترانج,Instructor,sight,explicit
هذا هو حساب التفاضل والتكامل الأكثر بديهية وشمولاً محاضرة رأيته. شكرًا لك، معهد ماساتشوستس للتكنولوجيا!,محاضرة | معهد ماساتشوستس للتكنولوجيا,Course_General_Feedback | Other,sight,explicit | explicit
أستاذ لقد أنقذتني. شكرًا لك على محاضراتك. أستاذنا الجامعي هو الأسوأ في التدريس الجبر الخطي.,أستاذ | محاضراتك | أستاذنا الجامعي | الجبر الخطي,Instructor | Course_General_Feedback | Instructor | Course_General_Feedback,sight,explicit | explicit | explicit | explicit
@[USERNAME]يمكنهم شراء أفضل طباشير في العالم. تتكون هذه (1: الطباشير) من حوالي 28٪ من الكالسيوم وهذا هو السبب في أن هذه (1: الطباشير) صعبة للغاية ويمكنك رسم خطوط مستقيمة طويلة. وإذا كان لدى شخص ما مشاكل في الأسنان فيمكن تناولها أيضًا. ولكن قبل ذلك تحتاج إلى سحق طباشير أو كشط السبورة البيضاء وخلطها مع بعض الليمون أو حمض آخر. بدون حمض لن تستهلك الكالسيوم. كما أطلقوا عليها أيضًا صالحة للأكل طباشير.,طباشير,Teaching_Setup,sight,explicit
