sentence,aspect,category,domain,type
إنه لذيذ!,NULL,food quality,restaurant,implicit
ممتاز طعام وبأسعار رائعة,طعام | طعام,food quality | food prices,restaurant,explicit | explicit
كان الطعام طعمه جيد جدًا.,الطعام,food quality,restaurant,explicit
طاقم الخدمة مهذب للغاية ومتعاون.,طاقم الخدمة,service general,restaurant,explicit
هذا المكان ممتع للغاية.,المكان,ambience general,restaurant,explicit
مع وجود العديد من المطاعم الجيدة في UWS، لا أحتاج إلى أسعار باهظة الطعام، ومتغطرسين بشكل سخيف طاقم خدمة لا يدركون أنهم يعملون في مطعم فاخر، وخرقاء الخدمة، والإدارة التي لا تهتم.,الطعام | طاقم خدمة | الخدمة | الإدارة,food prices | service general | service general | service general,restaurant,explicit | explicit | explicit | explicit
لذا، قمت بالتبديل مع صديقي مرة أخرى لمعرفة ما إذا كان بإمكاني تناول اللحم والسبانخ مرة أخرى، ولكن السبانخ كانت غير مطبوخة جيدًا لدرجة أنني لم أتمكن من عضها.,السبانخ,food quality,restaurant,explicit
لقد كان 14 دولارًا ليس سيئًا حقًا مقابل رطل من الباسترامي - ولكن لم يكن له طعم كبير - لقد تناولت أفضل مقابل أقل في مكان آخر!,NULL | NULL,food prices | food quality,restaurant,implicit | implicit
ليس موضوع الحيل النمطية في نيويورك مطعم.,مطعم,ambience general,restaurant,explicit
كانت النقانق الساخنة طرية وعصيرة من الداخل ولديها الكثير من الأزمة والقرمشة من الخارج.,النقانق الساخنة,food quality,restaurant,explicit
بعد أن استمتعنا حقًا في (البار  جلسنا على طاولة وتناولنا العشاء.,البار,restaurant miscellaneous,restaurant,explicit
أيضًا، ساندويتش (يقترب سعرها من 7 دولارات) لم تأتي مع أي شيء مثل رقائق البطاطس أو أي طبق جانبي.,ساندويتش | ساندويتش,food style_options | food prices,restaurant,explicit | explicit
موثوقة، طازجة السوشي,السوشي,food quality,restaurant,explicit
أشاد الجميع بـ الجو (الأنيق الغرف والذي لا يقارن على الإطلاق المناظر) والرائع الطعام!,الجو | الغرف | المناظر | الطعام,ambience general | ambience general | location general | food quality,restaurant,explicit | explicit | explicit | explicit
مطعم لا يحاول أن يفعل أي شيء سوى تقديم طعام رائع مع خدمة رائعة في جو لطيف.,طعام | خدمة | جو,food quality | service general | ambience general,restaurant,explicit | explicit | explicit
ذهبت مؤخرًا إلى هذا (المطعم  مع بعض زملائي في العمل لتناول الغداء وقضينا وقتًا رائعًا.,المطعم,restaurant general,restaurant,explicit
الجو لطيف ومريح أيضًا ...,الجو | الجو,ambience general | ambience general,restaurant,explicit | explicit
أفضل شطيرة روبين على الإطلاق!,شطيرة روبين,food quality,restaurant,explicit
الخدمة كانت ودية و الجو كان غير رسمي.,الخدمة | الجو,service general | ambience general,restaurant,explicit | explicit
بول، مدير المطعم، كان محترفًا تمامًا وكان دائمًا على رأس الأمور.,بول,service general,restaurant,explicit
بشكل عام كانت جودة الطعام جيدة جدًا، على الرغم من أنني سمعت أن سمك السلمون يكون أفضل بكثير عندما لا يظل باردًا أمام الضيف.,الطعام,food quality,restaurant,explicit
لذيذ كلب!,كلب,food quality,restaurant,explicit
المشكلة هي أنه لا يوجد شيء في البرقوق لا يُنسى بشكل خاص.,البرقوق,restaurant general,restaurant,explicit
برجر الديك الرومي مخيف!,برجر الديك الرومي,food quality,restaurant,explicit
كان معكرونة فطر البورسيني الخاصة بلا طعم، وكذلك تالياتيلي المأكولات البحرية.,معكرونة فطر البورسيني الخاصة | تالياتيلي المأكولات البحرية,food quality | food quality,restaurant,explicit | explicit
لقد استفدنا من (صفقة السوشي بنصف السعر  يوم السبت لذلك كان الأمر يستحق ذلك.,صفقة السوشي بنصف السعر,food quality,restaurant,explicit
يطل المطعم على المروج الخضراء الجميلة وعلى نهر هدسون وتمثال الحرية.,المطعم,location general,restaurant,explicit
حتى لو لم يكن الطعام جيدًا، فإن الحديقة مكان رائع للجلوس في الخارج والاسترخاء.,الحديقة | الطعام,ambience general | food quality,restaurant,explicit | explicit
كانت (المضيفة  وقحة وشعرت بوضوح أنهم لا يريدون خدمتنا.,المضيفة | NULL,service general | service general,restaurant,explicit | implicit
حصل حفل زفاف ابنتي في Water's Edge على أعلى التهاني من ضيوفنا.,NULL,NULL,restaurant,implicit
أضف إلى ذلك الخدمة الرائعة  والطعام الرائع  بسعر معقول وسيكون لديك بداية لأمسية رائعة.,الخدمة | الطعام | الطعام,service general | food quality | food prices,restaurant,explicit | explicit | explicit
لذيذة كعك السلطعون أيضًا.,كعك السلطعون,food quality,restaurant,explicit
لقد قضينا وقتا ممتعا .,NULL,restaurant general,restaurant,implicit
الطعام جيد، وخاصةً الأطباق الأساسية، والمشروبات لذيذة.,الطعام | الأطباق الأساسية | المشروبات,food quality | food quality | drinks quality,restaurant,explicit | explicit | explicit
الخدمة كانت سيئة أيضًا والأجواء ليست رائعة.,الخدمة | الأجواء,service general | ambience general,restaurant,explicit | explicit
ولكن إذا كنت مستعدًا لإنفاق بعض الأموال وتذكر أن تسأل عما إذا كان هناك شيء يقدمونه مجانيًا، فهذا هو المكان الذي يجب أن تذهب إليه الطعام الهندي,الطعام الهندي | المكان,food quality | restaurant prices,restaurant,explicit | explicit
المشكلة الوحيدة هي أن المدير غير كفء تمامًا.,المدير,service general,restaurant,explicit
ذهبت هنا الليلة الماضية - لطيف الديكور، جيد الخدمة، ولكن الطعام كان ممتازًا بشكل مدهش.,الديكور | الخدمة | الطعام,ambience general | service general | food quality,restaurant,explicit | explicit | explicit
أثناء الانتهاء من وجباتنا التي تضمنت زجاجة من النبيذ، انضمت إلينا خطيبة ابننا لتناول كأس من النبيذ والحلوى.,زجاجة من النبيذ,drinks quality,restaurant,explicit
لقد جربت بضعة أطباق أخرى أطباق ولكن لم أكن معجبًا بها كثيرًا.,أطباق,food quality,restaurant,explicit
مكان رائع مكان للاسترخاء والاستمتاع بعشائك,مكان,ambience general,restaurant,explicit
170 دولارا في المرحاض ...,NULL,restaurant prices,restaurant,implicit
ورخيصة بشكل مدهش.,NULL,food prices,restaurant,implicit
إبداع جيد لفات!,لفات | لفات,food quality | food style_options,restaurant,explicit | explicit
رجل التوصيل في بعض الأحيان ينزعج إذا لم تمنحه إكرامية تزيد عن 10٪.,رجل التوصيل,service general,restaurant,explicit
لقد عدت مرارا وتكرارا.,NULL,restaurant general,restaurant,implicit
لقد عزز الخادم المختلف المتعة، حيث ألقى وجباتنا الرئيسية أمامنا في منتصف المقبلات (التي كانت لذيذة).,الخادم | المقبلات,service general | food quality,restaurant,explicit | explicit
لقد أحببنا هذا المكان كثيرًا، وسوف نحرص دائمًا على تناول الطعام هنا عندما نزور نيويورك.,NULL,restaurant general,restaurant,implicit
معظم الخوادم منتبهون للغاية وودودون وجذابون للغاية.,الخوادم | الخوادم | الخوادم,service general | service general | service general,restaurant,explicit | explicit | explicit
إنه المكان الوحيد الذي يمكنك الحصول فيه على طعام ياباني أصيل ولذيذ طعام مريح ياباني.,طعام مريح ياباني,food quality,restaurant,explicit
لم نأكل أبدًا لأنه بحلول الساعة الثانية صباحًا لم يتم تقديم الطعام لنا وكنا منزعجين للغاية ومتعبين للغاية بحيث لم نتمكن من البدء في الأكل.,NULL,service general,restaurant,implicit
كما لاحظ العديد من المراجعين الآخرين، فإن طلبك غالبًا ما يكون بطيئًا في الوصول - وهذا صحيح بشكل خاص في المساء ولكنه لا يمثل مشكلة أثناء وقت الغداء.,NULL,service general,restaurant,implicit
نعم الأسعار مرتفعة، لكنني شعرت أنها تستحق ذلك.,NULL | NULL,restaurant prices | restaurant general,restaurant,implicit | implicit
الحب يوكا .,يوكا,restaurant general,restaurant,explicit
بشكل عام المظهر للمكان يتفوق على الوجبات الفعلية.,المظهر,ambience general,restaurant,explicit
لا يمكنك أن تخطئ مع هذا المكان .,المكان,restaurant general,restaurant,explicit
لقد ذهبت إلى فندق Sapphire مرتين وفي كل مرة كان الطعام جيدًا، إن لم يكن جيدًا.,الطعام,food quality,restaurant,explicit
إنهم وقحون للغاية، ولم يعتذروا حتى عن الخدمة الرهيبة التي حصلنا عليها، وسلمونا فاتورة تزيد عن 500 دولار مقابل بعض المشروبات وخبز البيتا!,الخدمة | المشروبات | خبز البيتا | NULL,service general | drinks prices | food prices | service general,restaurant,explicit | explicit | explicit | implicit
لقد أحببت كل شيء فيه - وخاصة العروض و الممثلين.,العروض | الممثلين,ambience general | ambience general,restaurant,explicit | explicit
أوصي بشدة لأي شخص بتجربة هذا مكان.,مكان,restaurant general,restaurant,explicit
هذا مكان ممتع مطعم للذهاب إليه.,مطعم,restaurant general,restaurant,explicit
متعة مضمونة!,NULL,restaurant general,restaurant,implicit
لقد كانت مفاجأة سارة للغاية.,NULL,restaurant general,restaurant,implicit
يقع في موقع مناسب أيضًا، حيث يقع على شارع بيدفورد مباشرةً.,NULL,location general,restaurant,implicit
ومع ذلك، فهو جيد جدًا ولا ينبغي لنا أن نثني عليه.,NULL | NULL,restaurant general | restaurant general,restaurant,implicit | implicit
كانت الخدمة ممتازة - ودودة ومهتمة.,الخدمة | الخدمة | الخدمة,service general | service general | service general,restaurant,explicit | explicit | explicit
لقد ذهبنا إلى هذا المكان عدة مرات، وكان لدينا دائمًا طعام، نبيذ، وخدمة رائعة.,طعام | نبيذ | خدمة,food quality | drinks quality | service general,restaurant,explicit | explicit | explicit
لم يكن أي من وجباتنا وجبات صالحًا للأكل - كان بلا نكهة و/أو مصنوعًا من نكهات غريبة نكهة إكليل الجبل أو البرتقال.,وجبات | نكهة إكليل الجبل أو البرتقال,food quality | food quality,restaurant,explicit | explicit
هذا المكان ليس جذابًا و الطعام غريب تمامًا.,المكان | الطعام,ambience general | food quality,restaurant,explicit | explicit
موصى به بشدة ! ! ! !,NULL,restaurant general,restaurant,implicit
مقبلات تارتار التونة لذيذة للغاية.,مقبلات تارتار التونة,food quality,restaurant,explicit
استمر في العمل الجيد .,NULL,restaurant general,restaurant,implicit
ليس كافيا النبيذ بالكأس أيضا.,النبيذ بالكأس,drinks style_options,restaurant,explicit
المقاعد غير مريحة إذا كنت تجلس على مقاعد خشبية مقابل الحائط.,المقاعد,ambience general,restaurant,explicit
الأجواء جميلة ولطيفة للمحادثة، لذا فإن تناول وجبة غداء غير رسمية هنا ربما يكون هو الأفضل.,الأجواء | الأجواء | NULL,ambience general | ambience general | restaurant miscellaneous,restaurant,explicit | explicit | implicit
لذلك فإن إخراجنا على عجل كان غير ضروري على الإطلاق!,NULL,service general,restaurant,implicit
بالنسبة للحلويات، جربنا موس السمسم الأسود المجمد (مثير للاهتمام ولكن ليس استثنائيا) و الماتشا (شاي أخضر مسحوق وكعكة الجبن بالتوت الأزرق)، والتي كانت رائعة.,موس السمسم الأسود المجمد | موس السمسم الأسود المجمد | الماتشا (شاي أخضر مسحوق,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
يستحق الرحلة من مانهاتن.,NULL,restaurant general,restaurant,implicit
السعر معقول جداً .,NULL,restaurant prices,restaurant,implicit
السلبيات: الخدمة بطيئة ولا يحمصون!,الخدمة,service general,restaurant,explicit
لقد كانوا صريحين جدًا معي عندما اتصلت بهم وزعموا في الواقع أن الطعام تأخر لأن الأرز لم يكن لديهم.,NULL,service general,restaurant,implicit
لقد طلبت شطيرة جبن مفتوحة وقال لي المدير بشكل أساسي أن آخذ عملي إلى مكان آخر!,المدير,service general,restaurant,explicit
الخدمة مذهلة، لقد كان لدي نادل مختلف وكانوا جميعًا لطيفين، وهو أمر نادر في مدينة نيويورك.,الخدمة | نادل,service general | service general,restaurant,explicit | explicit
لذلك قررت أن أبلغ النادلة لأنه كان غير صالح للأكل على الإطلاق.,NULL,food quality,restaurant,implicit
سأوصي به بشدة .,NULL,restaurant general,restaurant,implicit
الطعام تم إعداده جيدًا و الخدمة لا تشوبها شائبة.,الطعام | الخدمة,food quality | service general,restaurant,explicit | explicit
الطعام ممتاز و الخدمة سريعة وودودة ومهنية للغاية.,الطعام | الخدمة | الخدمة | الخدمة,food quality | service general | service general | service general,restaurant,explicit | explicit | explicit | explicit
حتى أنهم يستخرجونها بشكل جيد (بالنسبة لأولئك الذين يتبعون نظامًا غذائيًا) ليس كثيرًا ولا قليلًا.,NULL,food style_options,restaurant,implicit
أفضل مطعم هندي في المدينة,مطعم هندي,restaurant general,restaurant,explicit
من المذهل الكافيار إلى الضيافة طاقم الخدمة، شعرت وكأنني من أفراد العائلة المالكة واستمتعت بكل ثانية منه.,الكافيار | الكافيار | طاقم الخدمة | طاقم الخدمة,food quality | food quality | service general | service general,restaurant,explicit | explicit | explicit | explicit
أنا أوافق على أن تناول الطعام في Casa La Femme لا يشبه أي تجربة طعام أخرى!,Casa La Femme,restaurant general,restaurant,explicit
الأفضل هندي صيني في المدينة، بلا شك!,هندي صيني,food quality,restaurant,explicit
كان هناك صغير انتظار، ولكن أقصر مما كنت أتوقع.,انتظار | انتظار,service general | service general,restaurant,explicit | explicit
لكن بعد الليلة الماضية، أصبح Spice Grill هو المكان الوحيد الذي أتناول فيه الطعام المطبخ الهندي.,المطبخ الهندي,food quality,restaurant,explicit
الطعام جيد في أحسن الأحوال، والأجواء، حسنًا، إنها مسألة رأي، قد يعتبرها البعض شيئًا حلوًا، اعتقدت أنها مزعجة فقط.,الطعام | الأجواء,food quality | ambience general,restaurant,explicit | explicit
أنا شخصيا أحب بيتزا مارغريتا أكثر، ولكنها كلها جيدة.,بيتزا مارغريتا | NULL,food quality | food quality,restaurant,explicit | implicit
لو بدا من الممكن القيام بذلك أثناء وجودي هناك، كنت سأقاوم الفاتورة الخاصة بي لأن جزء العشاء الخاص بي وجبة كان غير صالح للأكل!,وجبة | NULL,food quality | restaurant prices,restaurant,explicit | implicit
للوهلة الأولى، يبدو هذا المكان باهظ الثمن بعض الشيء بالنسبة لمطعم يقدم هوت دوج، ولكن في Bark لن تحصل على هوت دوج عادي.,Bark,restaurant prices,restaurant,explicit
الساشيمي دائمًا طازج و اللفائف مبتكرة ولذيذة.,الساشيمي | اللفائف | اللفائف,food quality | food style_options | food quality,restaurant,explicit | explicit | explicit
لا أستطيع الانتظار للعودة .,NULL,restaurant general,restaurant,implicit
التسليم يمكن أن يكون في الموعد المحدد أو ناقصًا اعتمادًا على الطقس ويوم الأسبوع.,التسليم,service general,restaurant,explicit
لا يوجد سلبيات للحديث عنها .,NULL,restaurant general,restaurant,implicit
مطعم فور سيزونز تجربة رائعة .,مطعم فور سيزونز,restaurant general,restaurant,explicit
بجدية، هذا المكان رائع للغاية.,المكان,restaurant general,restaurant,explicit
لقد استمتعت بـ 99٪ من طبق.,طبق | طبق,food quality | food quality,restaurant,explicit | explicit
لا استطيع الانتظار للعودة .,NULL,restaurant general,restaurant,implicit
مدهش طازج كلاب ولكن الأفضل من ذلك كله لا نهاية له الإضافات ! !,كلاب | الإضافات | الإضافات,food quality | food style_options | food style_options,restaurant,explicit | explicit | explicit
أحب هذا المكان، في كل مرة نكون فيها في المدينة يكون هذا أحد(الأماكن) التي نذهب إليها دائمًا.,المكان,restaurant general,restaurant,explicit
الخدمة ليست ما يتوقعه المرء من مكان في هذه الفئة السعرية.,الخدمة,service general,restaurant,explicit
لقد عثرت على هذا مطعم بيتزا الرائع أثناء استكشاف الحي الجديد الخاص بي.,مطعم بيتزا,restaurant general,restaurant,explicit
يقع هذا المطعم الغريب والرومانسي تراتوريا على رأس قائمة المطاعم في مانهاتن.,تراتوريا | تراتوريا,ambience general | restaurant general,restaurant,explicit | explicit
كان الطعام لذيذًا ولكن لا تأتي إلى هنا على معدة فارغة.,الطعام,food quality,restaurant,explicit
بيتزا باتسي - الحب الحقيقي,بيتزا باتسي,restaurant general,restaurant,explicit
متوسط إلى جيد طعام تايلاندي، ولكن فظيع التوصيل.,طعام تايلاندي | التوصيل,food quality | service general,restaurant,explicit | explicit
أوصي به بشدة .,NULL,restaurant general,restaurant,implicit
يمكنك الحصول على طاولة بدون حجز إذا وصلت مبكرًا إذا لم يطلبوا منك ذلك بالزجاجات.,NULL,service general,restaurant,implicit
أنت لا تأكل أطباقًا راقية مع تلميحات خفية من أي شيء، ولكن: كاسوليت، وستيك فريت، وحساء الكرشة، وما إلى ذلك؛ أشياء بسيطة.,NULL | NULL,food style_options | food quality,restaurant,implicit | implicit
بالنسبة للسعر، لا يمكنك تناول هذا الطعام جيدًا في مانهاتن.,NULL,restaurant prices,restaurant,implicit
أحد أفضل المطاعم، إن لم يكن الأفضل على الإطلاق، في بارك سلوب (ونيويورك بشكل عام),NULL,restaurant general,restaurant,implicit
مشغول دائمًا ولكنه سريع الحركة.,NULL,service general,restaurant,implicit
أنا أميل إلى الحكم على مطعم السوشي من خلال قنفذ البحر، والذي كان رائعًا في مطعم سوشي روز.,قنفذ البحر,food quality,restaurant,explicit
ياكيتوري (لحوم الشواء) لذيذ أيضًا.,ياكيتوري (لحوم الشواء,food quality,restaurant,explicit
عندما تحتاج إلى تناول السوشي، سيكون Mizu موجودًا هناك مع الجودة الأسماك والرائعة الخدمة.,الأسماك | الخدمة,food quality | service general,restaurant,explicit | explicit
Faan جيد جدًا.,Faan,restaurant general,restaurant,explicit
نكهة طازجة ومذهلة.,NULL | NULL,food quality | food quality,restaurant,implicit | implicit
لا تحكم على هذا المكان من الوهلة الأولى، عليك تجربته لتصدقه، فهو بمثابة منزل بعيد عن المنزل للقلب المتعلم.,المكان,restaurant general,restaurant,explicit
السمك طازج جدًا.,السمك,food quality,restaurant,explicit
كان لدى صديقي ضلع رئيسي وكان جيدًا.,ضلع رئيسي,food quality,restaurant,explicit
المشروبات باهظة الثمن للغاية.,المشروبات,drinks prices,restaurant,explicit
فريدة من نوعها المقبلات .,المقبلات,food quality,restaurant,explicit
إنه مكان رائع مكان للطلب منه أو الجلوس فيه.,مكان,restaurant miscellaneous,restaurant,explicit
الطعام رائع وسعره معقول.,الطعام | الطعام,food quality | food prices,restaurant,explicit | explicit
عندما جلسنا حصلنا على خدمة رائعة وسريعة خدمة.,خدمة | خدمة,service general | service general,restaurant,explicit | explicit
تأكد من تجربة الموسمية، واللذيذة دائمًا، العروض الخاصة.,العروض الخاصة | العروض الخاصة | العروض الخاصة,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
عندما هددنا بالمغادرة، عُرض علينا خصم ضئيل على الرغم من أن نصف الطلب كان مفقودًا.,NULL,service general,restaurant,implicit
رائع الطعام، حجم جيد القائمة، رائع الخدمة وبسيط الإعداد.,الطعام | القائمة | الخدمة | الإعداد,food quality | food style_options | service general | ambience general,restaurant,explicit | explicit | explicit | explicit
كان السانجريا لذيذًا جدًا وجيدًا في يوم حار ورطب.,السانجريا | السانجريا,drinks quality | drinks quality,restaurant,explicit | explicit
مطهو على البخار طازجًا ثم يُقدم ساخنًا للغاية إلى طاولتك.,NULL,food quality,restaurant,implicit
لم يكن تايلانديًا على الإطلاق.,NULL,food quality,restaurant,implicit
جميع الموظفين محترفون تمامًا !!,الموظفين,service general,restaurant,explicit
كانت الخدمة لا تشوبها شائبة وغير مزعجة - يعرف الموظفون ما هم هناك للقيام به - لمعرفة قائمة الطعام الخاصة بهم، وتقديم وجبتك، والاهتمام باحتياجاتك.,الخدمة | الخدمة,service general | service general,restaurant,explicit | explicit
غالي الثمن قليلاً ولكنه مناسب حقًا في صباح يوم الأحد!,NULL | NULL,restaurant prices | restaurant general,restaurant,implicit | implicit
"The Four Seasons له تاريخ وهو نوع من المعالم لمطاعم مدينة نيويورك، ولكن صدقني، سوف يطلبون منك رسومًا باهظة فقط حتى تتمكن من القول ""لقد ذهبت إلى مطعم الفصول الأربعة"".",The Four Seasons | The Four Seasons,restaurant miscellaneous | restaurant prices,restaurant,explicit | explicit
لقد كانت هذه مفاجأة عظيمة .,NULL,restaurant general,restaurant,implicit
يمكن أن يكون الطعام باهظ الثمن ولكن قائمة تذوق الأسعار الثابتة هي الأفضل الطعام بسعر جيد وهم يلبيون الطعام أي طعام حساسية أو طعام لا تحبه.,الطعام | قائمة تذوق الأسعار الثابتة | قائمة تذوق الأسعار الثابتة,food prices | food quality | food prices,restaurant,explicit | explicit | explicit
أنا لست صعب الإرضاء - ولكن الأمر كان في الواقع مثير للاشمئزاز.,NULL,food quality,restaurant,implicit
الطعام كان جيدًا جدًا، ولكن ليس ما أعتبره خارج هذا العالم.,الطعام,food quality,restaurant,explicit
كان (الخادم  رائعًا حقًا وقد قدم لنا طعامنا ومشروباتنا بابتسامة.,الخادم,service general,restaurant,explicit
جاء المدير إلى الطاولة وقال إننا نستطيع أن نفعل ما نريد، فدفعنا ثمن ما استمتعنا به، المشروبات والمقبلات، وخرجنا.,المشروبات | المقبلات,drinks quality | food quality,restaurant,explicit | explicit
هذا المكان هو أكثر مكان ياباني يمكن أن تجده على الإطلاق.,المكان,restaurant miscellaneous,restaurant,explicit
كانت الأجزاء  كبيرة وكان الموظفون يفاجئوننا دائمًا بمقبلات مختلفة.,NULL,food style_options,restaurant,implicit
لقد أحببت هذا المكان تمامًا المكان.,المكان,restaurant general,restaurant,explicit
المساحة محدودة لذا كن مستعدًا للانتظار لمدة تصل إلى 45 دقيقة - ساعة، ولكن ستكافأ بسخاء عندما تستمتع بالطعام اللذيذ الطعام الهندي الصيني.,المساحة | الطعام الهندي الصيني,restaurant miscellaneous | food quality,restaurant,explicit | explicit
قيمة جميلة .,NULL,restaurant prices,restaurant,implicit
أنا أحبه .,NULL,restaurant general,restaurant,implicit
لديهم حلوى الموز والشوكولاتة اللذيذة، بالإضافة إلى تيمبورا الشاي الأخضر الرائعة.,حلوى الموز والشوكولاتة | تيمبورا الشاي الأخضر,food quality | food quality,restaurant,explicit | explicit
أنا أحب بيتزا مارغريتا – أنا أعشق بيتزا إيست فيليج,بيتزا إيست فيليج | بيتزا مارغريتا,restaurant general | food quality,restaurant,explicit | explicit
هنا يتم رفع هوت دوج إلى مستوى الطبق الرئيسي الحقيقي مع العديد من الاختلافات المتاحة.,هوت دوج | هوت دوج,food quality | food style_options,restaurant,explicit | explicit
مكاني المفضل المكان لول,المكان,restaurant general,restaurant,explicit
خدمة العداد سيئة .,خدمة العداد,service general,restaurant,explicit
كانت لي تجربة سيئة للغاية في Casa la Femme في عشاء يوم السبت.,Casa la Femme,restaurant general,restaurant,explicit
فقط لأنها رخيصة لا يعني أن الأجزاء صغيرة أو الطعام سيئ، إنه رائع!,الطعام | NULL,food quality | restaurant prices,restaurant,explicit | implicit
على الرغم من القائمة المحدودة قليلاً ، فإن كل شيء يتم تحضيره بإتقان، طازج للغاية ويعتبر عملاً فنياً في مجال الطعام.,NULL | NULL | NULL,food style_options | food quality | food style_options,restaurant,implicit | implicit | implicit
كان اهتمامي الرئيسي هو سلامة الطعام الذي تم إرساله لي وللآخرين، لكنني سأكون كاذبًا إذا قلت إنه كشخص عمل في المطاعم منذ سن الخامسة عشرة كنت أتوقع على الأقل جهدًا بسيطًا من جانب المطعم لتعديل الوضع.,الطعام,food quality,restaurant,explicit
يجب على الجميع أن يأتوا إلى هنا مرة واحدة على الأقل .,NULL,restaurant general,restaurant,implicit
القشرة رقيقة، المكونات طازجة و الموظفين ودودون.,القشرة | الموظفين | المكونات,food quality | service general | food quality,restaurant,explicit | explicit | explicit
لا تحصل على Go Go Hamburgers، بغض النظر عما تقوله المراجعات.,Go Go Hamburgers,food quality,restaurant,explicit
عظيم مكان ، قيمة كبيرة.,مكان | مكان,restaurant general | restaurant prices,restaurant,explicit | explicit
حتى بعد أن قاموا بفرض رسوم زائدة علي في المرة الأخيرة التي كنت فيها هناك.,NULL,service general,restaurant,implicit
ياماتو هو مكان ممتاز للذهاب إليه إذا كنت لا تحب الساشيمي، أو إذا كان لديك أصدقاء لا يحبون السوشي كثيرًا.,ياماتو,restaurant miscellaneous,restaurant,explicit
في كل مرة أقرر تجربة مكان آخر في UES، أشعر بالغضب لأنني لم أذهب إلى Zucchero Pomodori.,Zucchero Pomodori,restaurant general,restaurant,explicit
أحب هذا المكان .,المكان,restaurant general,restaurant,explicit
القائمة  محدودة للغاية - أعتقد أننا أحصينا 4 أو 5 أطباق رئيسية.,NULL,food style_options,restaurant,implicit
هذا هو أحد الأماكن المفضلة لدي، مريح للغاية الطعام رائع في جميع الأوقات، احتفلت بخطوبتي وزفافي هنا، وكان منظمًا بشكل جيد للغاية.,NULL | NULL | الطعام | NULL,restaurant general | ambience general | food quality | restaurant miscellaneous,restaurant,implicit | implicit | explicit | implicit
ومع ذلك، يبدو أن الديكور هو مصدر الإلهاء، لذا لن تلاحظ أنك دفعت للتو 300 دولار مقابل بعض الباذنجان البارد الذي استغرق ساعتين كاملتين حتى وصل! ! ! !,الديكور | الباذنجان | الباذنجان | NULL,ambience general | food quality | food prices | service general,restaurant,explicit | explicit | explicit | implicit
لا تذهب مع مجموعة أكبر من 4!,NULL,restaurant miscellaneous,restaurant,implicit
باعتباري مواطنًا يابانيًا، فقد عشت في منطقة الثلاث ولايات لأكثر من 8 سنوات، لكنني شعرت بالدهشة الشديدة إزاء هذا المكان.,المكان,restaurant general,restaurant,explicit
الحلوى : كارثة خالصة.,الحلوى,food quality,restaurant,explicit
بلح البحر كان ممتازًا، رافيولي جراد البحر كان مالحًا جدًا!,بلح البحر | رافيولي جراد البحر,food quality | food quality,restaurant,explicit | explicit
الجو مريح وهادئ.,الجو,ambience general,restaurant,explicit
الطعام ممتاز .,الطعام,food quality,restaurant,explicit
كان الطعام متوسطًا إلى أعلى من المتوسط؛ وكان حساء البصل الفرنسي ممتلئًا ولكنه لم يكن مثيرًا للإعجاب بشكل مفرط، وكان الحلويات غير رائعة بأي شكل من الأشكال.,الطعام | حساء البصل الفرنسي | الحلويات,food quality | food quality | food quality,restaurant,explicit | explicit | explicit
أخيرًا قال (المدير  أنه سيدفع ثمن كأسين من النبيذ مجانًا (والتي تكلفت أقل من الطعام)، وجعل الأمر يبدو وكأنه تنازل كبير.,المدير,service general,restaurant,explicit
غير صحي,NULL,food quality,restaurant,implicit
أنا لا أكتب على هذه المواقع أبدًا ولكن هذا المطعم يستحق الثناء بالتأكيد!,المطعم,restaurant general,restaurant,explicit
كان الطعام هنا متوسطًا في أحسن الأحوال.,الطعام,food quality,restaurant,explicit
الديكور نابض بالحياة وممتع للنظر مع وجود العديد من غرف شبه خاصة على الجانب الأيمن من قاعة الطعام، وهي رائعة للموعد.,الديكور | الديكور | غرف شبه خاصة,ambience general | ambience general | ambience general,restaurant,explicit | explicit | explicit
لقد بدا وكأنهم استمروا في التسرع في إحضارنا، وأخذوا الأطباق دون أن يسألونا إذا كنا قد انتهينا (كانت أختي لا تزال تحمل شوكة في يدها).,NULL,service general,restaurant,implicit
الديكور بسيط للغاية ولكنه مريح.,الديكور | الديكور,ambience general | ambience general,restaurant,explicit | explicit
في البداية سلمونا طلب شخص آخر.,NULL,service general,restaurant,implicit
لقد تناولت سمك وزوجي تناول فيليه - وكلاهما تجاوز توقعاتنا.,سمك | فيليه,food quality | food quality,restaurant,explicit | explicit
كانت الخدمة منتبهة، ولكن سرية.,الخدمة | الخدمة,service general | service general,restaurant,explicit | explicit
يقولون لي أنهم سوف يغطون الحديقة بالزجاج لفصل الشتاء، لذلك أنا أتطلع للذهاب إلى هناك في ليلة ثلجية للاستمتاع بها.,NULL,restaurant miscellaneous,restaurant,implicit
وصلنا وجلسنا على الفور، مما جعلنا سعداء.,NULL,service general,restaurant,implicit
لقد جئت إلى هنا واستمتعت كثيرًا مع زوجي.,NULL,restaurant general,restaurant,implicit
لقد أحببته وسأذهب مرة أخرى.,NULL,restaurant general,restaurant,implicit
يتمتع المطعم بأجواء عائلية، ولا سيما فيما يتعلق بـ الأجزاء الضخمة؛ حيث كان بإمكان لحم العجل وحده أن يحل المجاعة في العالم الثالث.,المطعم | الأجزاء | لحم العجل,ambience general | food style_options | food style_options,restaurant,explicit | explicit | explicit
