sentence,aspect,category,domain,type
كان موظفو الفندق لطيفين، لكنهم لم يكونوا مفيدين على الإطلاق في التوصية بالمطاعم.,موظفو الفندق | موظفو الفندق,service general | service general,hotel,explicit | explicit
مُذهِل,NULL,hotel general,hotel,implicit
إذا عدنا مرة أخرى فسنبقى بالتأكيد في فندق هاوايان برينس.,فندق هاوايان برينس,hotel general,hotel,explicit
الموقع وتجربة الموظفين جعلت المسافر الجديد إلى نيويورك يشعر بالراحة حقًا.,الموقع | الموظفين,location general | service general,hotel,explicit | explicit
لكن يجب أن ندفع مقابل خدمة صف السيارات السعر الذي دفعناه,خدمة صف السيارات,facilities prices,hotel,explicit
لقد حصلنا بالفعل على الغرفة التي طلبناها في شهر يوليو.,NULL,NULL,hotel,implicit
سأبقى هناك بالتأكيد مرة أخرى.,NULL,hotel general,hotel,implicit
إذا كان لديك أي رومانسية في روحك، فلا تفوت زيارة مارك التاريخي.,NULL,NULL,hotel,implicit
كان الأثاث متهالكًا جدًا، وكان الجدران بها بعض البقع.,الأثاث | الجدران,rooms quality | rooms quality,hotel,explicit | explicit
أفضل فندق في سان فرانسيسكو,فندق,hotel general,hotel,explicit
كان هذا المنتجع رائعا جدا.....,NULL,NULL,hotel,implicit
الموقع مذهل، على بعد دقيقتين سيرًا على الأقدام من لا رامبلا، يقول الكثير من الناس أن هذه المنطقة محفوفة بالمخاطر ولكن طالما أنك لا تتجول بمفردك فلا بأس بذلك ولم أشعر أبدًا بالتهديد عند الخروج لتناول العشاء في الليل، فقط حاول الالتزام بالطرق الأكثر ازدحامًا بدلاً من الأزقة الصغيرة.,الموقع,location general,hotel,explicit
الموظفين رائع! ! !,الموظفين,service general,hotel,explicit
إذا كنت تدفع لنفسك (على عكس نفقات العمل)، فمن المحتمل أن الأمر لا يستحق المال.,NULL,hotel prices,hotel,implicit
في قلب المدينة، على بعد خطوات قليلة من الحي الصيني مع سهولة الوصول إلى خطي التلفريك أو الترام، لتوفير النقل السريع إلى مناطق الجذب الرئيسية.,NULL | NULL | NULL,location general | location general | location general,hotel,implicit | implicit | implicit
جميل فندق استمتعنا حقًا بعطلة نهاية الأسبوع في هذا الفندق.,فندق | فندق,hotel general | hotel general,hotel,explicit | explicit
كانت رحلتي مروعة حتى هذه النقطة، لكن الغرفة كانت بمثابة واحة عظيمة من يوم التأخير.,NULL,NULL,hotel,implicit
كانت (الغرفة 1) رائعة.,غرفة,rooms general,hotel,explicit
الفندق يشبه المنزل بأناقته و رقيه وسائل الراحة.,الفندق | وسائل الراحة,hotel comfort | facilities general,hotel,explicit | explicit
أحد الأشياء التي كانت تقلقني بشأن هونج كونج هو تلوث الهواء، فقد استنشقنا بالفعل رائحة أبخرة الديزل أثناء وجودنا في حمام السباحة في الطابق 32!,NULL,NULL,hotel,implicit
مكان جميل للإقامة .,NULL,hotel general,hotel,implicit
لم نتمكن من انتقاد الفندق، الموقع كان رائعًا، الموظفين ممتازين و الغرف رائعة للغاية، واسعة للغاية والحمام الغرف رائع للغاية.,الموقع | الموظفين | الغرف | الغرف | الغرف,location general | service general | rooms general | rooms design_features | rooms design_features,hotel,explicit | explicit | explicit | explicit | explicit
شعرت وكأنها ملكة نظيفة ومزينة بشكل جميل غرف.,غرف | غرف,rooms design_features | rooms cleanliness,hotel,explicit | explicit
إقامة مريحة وممتعة للأزواج الشباب أو الأزواج الأكبر سناً.,NULL | NULL,hotel comfort | hotel comfort,hotel,implicit | implicit
لن أتناول الطعام هناك مرة أخرى، ولن أبقى هنا مرة أخرى.,NULL | NULL,hotel general | food_drinks quality,hotel,implicit | implicit
على الرغم من أننا لم نستخدم العديد من المرافق (المسبح، الإفطار، إلخ)، إلا أننا كنا راضين للغاية عن الخدمة التي تلقيناها.,الخدمة,service general,hotel,explicit
إقامة مريحة دائمًا صغير غرف ولكن لطيف فندق.,غرف | غرف | فندق,rooms comfort | rooms design_features | hotel general,hotel,explicit | explicit | explicit
بالتأكيد أحد أفضل الفنادق التي أقمت فيها.,الفنادق,hotel general,hotel,explicit
الأذى الخدمة الشخصية في فندق كاسكي,الخدمة الشخصية,service general,hotel,explicit
1 × نجمة أقمت في فندق أمريكي في بداية أبريل 2006، ولن أعود أبدًا!,فندق أمريكي,hotel quality,hotel,explicit
ممتاز الفندق - سعر معقول، جيد الموقع، ونظيف جدًا الغرفة.,الفندق | الفندق | الموقع | الغرفة,hotel general | hotel prices | location general | rooms cleanliness,hotel,explicit | explicit | explicit | explicit
لم نقم في الفندق، لكننا تناولنا الطعام في المطعم المرفق.,NULL,NULL,hotel,implicit
هذا حقا لطيف فندق ، مع مناظر رائعة.,فندق | فندق,hotel general | hotel general,hotel,explicit | explicit
كانت النافذة في غرفتي فضفاضة ولم تكن دافئة بشكل كافٍ في الليلتين الأوليين.,NULL,rooms comfort,hotel,implicit
كانت المرافق  قديمة وكان العفن مشكلة أكيدة بالنسبة لنا.,مرافق,facilities quality,hotel,explicit
سوف نعود بالتأكيد في المستقبل ولن نتردد في التوصية بهذا الملاذ للآخرين!,NULL,hotel general,hotel,implicit
أرسل عملائك إلى هناك.,NULL,NULL,hotel,implicit
أنا أتفق مع المراجع الأخير حول عدم الرغبة في أن يعرف الكثير من الأشخاص عن هذا المكان.,NULL,NULL,hotel,implicit
بالنظر إلى سعر 65 دولارًا في الليلة (Priceline) فقد كانت إقامة رائعة إقامة.,إقامة | إقامة,hotel prices | hotel general,hotel,explicit | explicit
إقامة جيدة يقع هذا الفندق في أحد أفضل أجزاء أمستردام، وهذا واضح.,NULL,NULL,hotel,implicit
>يقوم بالمهمة!,NULL,NULL,hotel,implicit
الموظفين كانوا ودودين للغاية ومتعاونين ومحترفين وكان موقع الفندق رائعًا.,الموظفين | موقع,service general | location general,hotel,explicit | explicit
الموظفين كانوا دائمًا ودودين ومتعاونين للغاية.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
انطباع اولي سيء,NULL,hotel general,hotel,implicit
الغرف كانت نظيفة.,الغرف,rooms cleanliness,hotel,explicit
كنت أتوقع 15 أو نحو ذلك، ولكن بجدية...,NULL,NULL,hotel,implicit
ممتاز الموقع وسعر منخفض,الموقع | NULL,location general | hotel prices,hotel,explicit | implicit
بالتأكيد سأبقى هناك إذا قمنا بزيارة مرة أخرى!,NULL,hotel general,hotel,implicit
سأضع هذا المكان بالتأكيد على رأس قائمة الأماكن التي سأقيم فيها مرة أخرى في المستقبل.,NULL,hotel general,hotel,implicit
أفضل قيمة في مدينة نيويورك,NULL,hotel quality,hotel,implicit
الفندق نظيف للغاية وفي موقع رائع.,NULL,NULL,hotel,implicit
مكان مثالي للإقامة أثناء العبور عبر فرانكفورت.,NULL,hotel general,hotel,implicit
شكرا آلان.,NULL,NULL,hotel,implicit
أول شيء لاحظناه هو أن أحداً من الضيوف لم يكن مبتسماً.,NULL,hotel miscellaneous,hotel,implicit
إن قول هذا بالتأكيد لم يجعلني مستيقظًا طوال الليل.,NULL,NULL,hotel,implicit
كان الجانب السلبي الوحيد هو الرسوم الباهظة حتى للمكالمات المحلية القصيرة المكالمات الهاتفية والوصول إلى الإنترنت.,المكالمات الهاتفية والوصول إلى الإنترنت,facilities prices,hotel,explicit
كنا في شهر العسل,NULL,NULL,hotel,implicit
لا يوجد - الشيء الوحيد الطعام الذي يتم تقديمه هو وجبة الإفطار التي يجب عليك النزول إلى الطابق السفلي لتناولها ولا يوجد سوى ميني بار مع بعض الماء وما إلى ذلك في غرفتك -,NULL | الطعام,facilities general | food_drinks style_options,hotel,implicit | explicit
هذا الفندق هو الأفضل.,الفندق,hotel general,hotel,explicit
كانت هناك بعض المناظر الجميلة في الفندق ولكن المنظر من (غرفتنا 1) لم يكن رائعًا.,غرفتنا,rooms quality,hotel,explicit
أنا شخص صعب الإرضاء، وأحب الإقامة في الفنادق ذات الأربع نجوم قدر الإمكان، ولكنني لم أجد أي خطأ في هذا الفندق بخلاف عدم وجود مرافق صنع الشاي في الغرفة.,NULL,facilities general,hotel,implicit
لا يوجد فندق مثالي، لذا فإن التقييمات العالية للإصلاحات السريعة في سوفيتيل، دي سي.,سوفيتيل,hotel general,hotel,explicit
كانت الغرفة متوسطة، والإفطار لم يكن سيئًا للغاية.,الغرفة | الإفطار,rooms general | food_drinks quality,hotel,explicit | explicit
كان الفندق رائعًا، والغرفة جميلة، والموظفين كانوا مفيدين حقًا.,الفندق | الغرفة | الموظفين,hotel general | rooms general | service general,hotel,explicit | explicit | explicit
أقدر أن هناك ما يزيد عن 20 إلى 30 نملة على الأرض في وقت واحد.,NULL,rooms cleanliness,hotel,implicit
بشكل عام أوصي به بشدة.,NULL,hotel general,hotel,implicit
الجنة الحقيقية,NULL,NULL,hotel,implicit
أحببت التجربة .,NULL,hotel general,hotel,implicit
لقد قضينا عطلة نهاية أسبوع طويلة قبل عيد الميلاد مباشرة ووجدنا أن (الفندق 1) كان مثاليًا.,الفندق,hotel general,hotel,explicit
السبا هو أيضا واحد من الأفضل!,السبا,facilities general,hotel,explicit
لم اتوقع ذلك .,NULL,service general,hotel,implicit
لقد كان عليّ النوم نهارًا لتغيير الغرف بسبب أعمال البناء - لقد كانوا لطفاء للغاية.,NULL,service general,hotel,implicit
غرف جميلة جدًا ولكن لم أستمتع كثيرًا ببرشلونة.,NULL,NULL,hotel,implicit
تتركز مناطق الجذب السياحي الرئيسية في منطقة Mitte؛ ومع ذلك يمكن الوصول إليها بسهولة عن طريق مترو الأنفاق أو عن طريق خط S من محطة Zoo Bahnhoff القريبة.,NULL,polarity positive,hotel,implicit
فندق صغير رائع,NULL,NULL,hotel,implicit
لا يستحق حتى التقييم,NULL,hotel quality,hotel,implicit
كانت الغرفة نظيفة، والسرير مريح، والشاطئ نظيف وهادئ.,NULL,NULL,hotel,implicit
كان هذا الفندق جوهرة!,الفندق,hotel general,hotel,explicit
الحمالون كانوا رائعين، الموظفون مهذبون وودودون بوفيه إفطار كان,الحمالون | الموظفون | الموظفون | بوفيه إفطار,service general | service general | service general | food_drinks quality,hotel,explicit | explicit | explicit | explicit
يبدو الجزء الخارجي من المبنى متهالكًا ويبدو التشقق واضحًا.,NULL,hotel design_features,hotel,implicit
مثالي الموقع لركاب السفن السياحية!,الموقع,location general,hotel,explicit
الموقع جيد أيضًا على بعد أمتار قليلة من محطة South Quay DLR.,الموقع | الموقع,location general | location general,hotel,explicit | explicit
الغرفة كانت صغيرة جدًا ولكنها كانت مثالية بالنسبة لنا، فقد كان بها كل ما نحتاجه بما في ذلك ميني بار وحمام لطيف للغاية.,الغرفة | الغرفة | الغرفة | حمام,rooms design_features | rooms general | room_amenities general | rooms general,hotel,explicit | explicit | explicit | explicit
نحن سعداء جدًا بهذا القرار.,NULL,hotel general,hotel,implicit
كانت الغرفة  نفسها متوسطة إلى حد ما - قديمة بعض الشيء، ولكنها كانت مناسبة لاحتياجاتنا.,غرفة,rooms design_features,hotel,explicit
كل ذلك مقابل حوالي 40 جنيهًا إسترلينيًا في الليلة، لقد دفعت مبلغًا أكبر بكثير مقابل مبلغ أقل كثيرًا، لذا احجزه.,NULL,hotel prices,hotel,implicit
ومع ذلك، فإن الشرفة الضخمة  والحمام الحديث كانا متوازنين.,حمام | حمام,facilities general | rooms design_features,hotel,explicit | explicit
تجنبه مثل الطاعون لقد سافرت إلى أمستردام أكثر من 10 مرات ولم أقم في أي مكان فظيع مثل هذا.,NULL,NULL,hotel,implicit
الموظفين أشخاص لطيفون حقًا وأود أن أوصي به للأشخاص الذين يزورون نيويورك دون تردد.,الموظفين | NULL,service general | hotel general,hotel,explicit | implicit
>لا يوجد اتصال بالإنترنت في غرف الفندق !!,غرف الفندق,facilities general,hotel,explicit
كان الفندق  في منطقة جيدة مع مطاعم لطيفة على مسافة قريبة سيراً على الأقدام والترام مباشرة عبر الشارع.,الفندق | الفندق | الفندق,location general | location general | polarity positive,hotel,explicit | explicit | explicit
يقع بالقرب من محطة مترو الأنفاق بيراميد، لذا من السهل التنقل في المدينة من موقعه.,موقعه,location general,hotel,explicit
في إحدى المرات كان هناك زوجان في مكتب الاستقبال يشتكون من وجود سريرين مفردين عندما أرادوا سريرًا مزدوجًا، لكننا لم نتمكن من التبديل معهم.,NULL,service general,hotel,implicit
الموقع مناسب، على الرغم من أنك لا تزال بحاجة إلى المشي لمدة 5 دقائق تقريبًا من محطة القطار الرئيسية (ليس بعيدًا، ولكن هذا مهم عندما يكون لديك أمتعة).,الموقع,location general,hotel,explicit
معيار في الضيافة,الضيافة,service general,hotel,explicit
الغرف بسيطة للغاية,الغرف,rooms design_features,hotel,explicit
صالة النادي لطيفة، على الرغم من عدم وجود عروض ساخنة في وجبة الإفطار، والتي على الرغم من أنها مناسبة لزوجتي، توقع عرضًا ساخنًا في Grand Hyatt Grand Clubs (الأفضل في هونج كونج).,صالة النادي | وجبة الإفطار,facilities general | food_drinks quality,hotel,explicit | explicit
إذا قضيت وقتًا ممتعًا في الفندق بار فمن المؤكد أنك ستقابل أحد المشاهير خلال الأسبوع أثناء إجازتك من التصوير!,بار,facilities general,hotel,explicit
انقر على ESB من المنزل,NULL,NULL,hotel,implicit
المطعم أمام الفندق رائع!,NULL,location general,hotel,implicit
حصلت على صفقة رائعة في Marinna Inn.,Marinna Inn,hotel prices,hotel,explicit
مكان عظيم!,NULL,hotel general,hotel,implicit
يقع (الفندق 1) في منطقة هادئة في وسط برلين، على بعد 15 دقيقة.,الفندق,location general,hotel,explicit
سأنظر حولي وأرى ما هو موجود هناك، إذا كان السعر يتجاوز 160 دولارًا.,NULL,hotel prices,hotel,implicit
يبدو أننا وصلنا إلى إسبانيا أو تركيا.,NULL,NULL,hotel,implicit
الموظفين مفيدون للغاية وودودون ويبدو أن جميعهم يتحدثون الإنجليزية بشكل جيد جدًا.,الموظفين | الموظفين | الموظفين,service general | service general | service general,hotel,explicit | explicit | explicit
رائحة عفنة في بعض القاعات - حمامات بها دش فقط - صغيرة مصاعد - كريهة الرائحة صالة ألعاب رياضية,صالة ألعاب رياضية | مصاعد,facilities cleanliness | facilities design_features,hotel,explicit | explicit
عندما تدخل إلى بهو الفندق hotel، فإنه يعيدك إلى الكيفية التي كان ينبغي أن تشعر بها في سان فرانسيسكو hotel في الأربعينيات.,الفندق,hotel design_features,hotel,explicit
الخدمة رائعة دائمًا وتمنحك إحساسًا بالثقافة الآسيوية.,الخدمة,service general,hotel,explicit
كان الموظفين لطيفين ومحترفين.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
سوبر فندق في موقع رائع,فندق | فندق,hotel general | location general,hotel,explicit | explicit
الدرجة الأولى فاجأت زوجي برحلة عطلة نهاية الأسبوع بمناسبة عيد ميلاده وعيد الفصح ومباراة افتتاحية لفريق يانكيز/وايت سوكس في أبريل.,NULL,NULL,hotel,implicit
إنه باهظ الثمن إلى حد معقول ولكن مع الأخذ في الاعتبار الموقع وأن هذه هي باريس، ربما يكون هذا هو المكان المناسب.,NULL | الموقع,hotel prices | location general,hotel,implicit | explicit
بشكل عام، كانت إقامتي في Embassy Suites وDoubletrees في عائلة هيلتون أفضل بكثير.,NULL,NULL,hotel,implicit
أنزلتنا الحافلة المكوكية مباشرة في محطة الرحلات البحرية.,NULL,service general,hotel,implicit
كان الطعام لذيذًا ومقدمًا بشكل جيد وكان الموقع مناسبًا جدًا للوصول إلى الكثير من وسائل النقل والأنشطة المحلية.,الطعام | الطعام | الموقع,food_drinks quality | food_drinks style_options | location general,hotel,explicit | explicit | explicit
ستيف ماكجاريت.,NULL,NULL,hotel,implicit
مقابل 240.57 دولارًا، لم أخسر عملي فحسب، بل خسرت أيضًا زملائي وأصدقائي.,NULL,hotel general,hotel,implicit
الموقع على 34 بين .,الموقع,location general,hotel,explicit
تم حل المشكلة رقم تسجيل الوصول بخبرة وأدب.,تسجيل الوصول,service general,hotel,explicit
أود أنا وزوجتي العودة ولكنني قرأت الكثير من التقييمات السيئة لدرجة أنني لم أتمكن من المخاطرة.,NULL,NULL,hotel,implicit
لقد استمتعت حقًا بإقامتي في فندق بارسيلو سانتس.,فندق بارسيلو سانتس,hotel comfort,hotel,explicit
لقد أقمت هنا مع مجموعة من صديقاتي لحفلة توديع العزوبية وكنت مسرورة للغاية بـ الخدمة والتجربة الشاملة في هذا الفندق.,الفندق | الخدمة,hotel general | service general,hotel,explicit | explicit
أحضر (البواب 1) طبيبًا يتحدث الإنجليزية إلى غرفتنا (بعد أن غادرنا الغرفة بالفعل) وحتى أنه حصل لنا على سيارة أجرة بينما ذهبنا إلى الصيدلية.,بواب,service general,hotel,explicit
سرير رائع لقد بقيت هنا فقط لليلة واحدة، ولكن (الغرفتين) كانتا رائعتين.,الغرف | الغرف,room_amenities quality | rooms quality,hotel,explicit | explicit
بعد أن بقيت هنا للمرة الثالثة أو الرابعة على مر السنين، يجب أن أقول أن Rho أصبح أفضل بكثير.,NULL,NULL,hotel,implicit
لكن مهلا، أنت تنام فيها فقط.,NULL,NULL,hotel,implicit
منظر جميل من صالة الكونسيرج، ومن المفترض أن يكون من منظر الجسر الغرف.,الغرف | NULL,rooms general | rooms general,hotel,explicit | implicit
* المرافق - غرف كانت نظيفة ومريحة، وخدمة الواي فاي المجانية (أحضر دفتر ملاحظاتك للتصفح في غرفتك)، وبار الفندق مفتوح في فترة ما بعد الظهر والمساء في الطابق السفلي، وإفطار لطيف في الصباح (خبز، حبوب، فواكه، لحوم)، وثلاجة صغيرة في الغرفة، غرف بها تكييف. السلبيات:,غرف | غرف | اي فاي | إفطار | غرف | غرف,rooms cleanliness | rooms comfort | facilities prices | food_drinks quality | room_amenities general | room_amenities general,hotel,explicit | explicit | explicit | explicit | explicit | explicit
ونحن نوصي به بشدة.,NULL,hotel miscellaneous,hotel,implicit
كانت الغرف نظيفة موظفي الفندق ودودين.,الغرف | موظفي الفندق,rooms cleanliness | service general,hotel,explicit | explicit
أحببت هذا الفندق هذا الفندق هو جوهرة في لندن - - رائع مجموعة من الموظفين، الذين كانوا ودودين للغاية وكانوا منتبهين بصدق لجميع احتياجاتنا.,الفندق | الفندق | مجموعة من الموظفين | مجموعة من الموظفين | مجموعة من الموظفين,hotel general | hotel general | service general | service general | service general,hotel,explicit | explicit | explicit | explicit | explicit
كانت الغرفة  نظيفة وأنيقة وحديثة مع حمام رائعة ومستلزمات استحمام رائعة.,غرفة | غرفة | غرفة | غرفة | غرفة,rooms cleanliness | rooms design_features | rooms design_features | rooms general | rooms general,hotel,explicit | explicit | explicit | explicit | explicit
ثق بي ابقى بعيدًا.,NULL,NULL,hotel,implicit
الموظفين رائعين - الغرفة كانت نظيفة للغاية والأهم من ذلك أن الحمام كان نظيفًا للغاية.,NULL,NULL,hotel,implicit
جيد وجبة الإفطار وممتاز الموقع بالنسبة لمحطة السكة الحديدية وسهولة الوصول إلى جميع مناطق الجذب في فلورنسا.,الموقع | وجبة الإفطار,location general | food_drinks quality,hotel,explicit | explicit
كان هناك الكثير من الاختيارات وكان كل شيء معدًا بشكل جميل.,NULL | NULL,food_drinks style_options | food_drinks quality,hotel,implicit | implicit
كان قريبًا بما يكفي للمشي من محطات المترو والحافلات ومحطة فيكتوريا.,NULL,NULL,hotel,implicit
كانت الوجبة المجانية وجبة إفطار لائقة، وعلى الأقل كانت مجانية، وهو أمر نادر في أوروبا.,وجبة إفطار | وجبة إفطار | وجبة إفطار,food_drinks quality | food_drinks prices | food_drinks prices,hotel,explicit | explicit | explicit
اختيار رائع الموقع كان لهذا الفندق مثل هذا الاختيار الرائع الموقع، مما جعلني أنسى الضوضاء أثناء الأمسيات من البار المجاور، ووقاحة الأشخاص في مكتب الاستقبال.,الموقع | الموقع | الفندق | مكتب الاستقبال,location general | location general | hotel comfort | service general,hotel,explicit | explicit | explicit | explicit
أوصي بهذا الفندق وسأبقى هناك مرة أخرى في لمح البصر!,الفندق,hotel general,hotel,explicit
كفء، صبور، ودود لقد أقمت في Savoy لقضاء عطلة نهاية أسبوع تسوق في برلين ووجدته فندقًا رائعًا وأنيقًا .,Savoy | Savoy | Savoy | فندقًا | فندقًا,hotel general | hotel general | hotel general | hotel general | hotel general,hotel,explicit | explicit | explicit | explicit | explicit
لقد مكثنا اسبوعًا في فندق JW.,NULL,NULL,hotel,implicit
لقد عدنا للتو من أسبوع رائع قضيناه في هذا المنتجع.,المنتجع,hotel general,hotel,explicit
جميل، وهو ما تحتاجه تمامًا إذا كنت تبحث عن مكان لطيف للإقامة ولكن ليس فخمًا للغاية,NULL,hotel general,hotel,implicit
مكان جميل,NULL,hotel general,hotel,implicit
مايكل أوسوليفان، أيرلندا,NULL,NULL,hotel,implicit
إذا ذهبت إلى نيو أورلينز وأردت تجربة أسلوب الحي، فتجنب الذهاب إلى سلاسل المطاعم وأقم هنا.,NULL,NULL,hotel,implicit
أعجبني وجبة الإفطار الكاملة التي جاءت مع الغرفة.,وجبة الإفطار الكاملة,food_drinks quality,hotel,explicit
كان السرير مخصصًا لشخص يبلغ من العمر 5 سنوات أو أقل وكانت مناظر الجدار الخرساني مروعة.,NULL,rooms quality,hotel,implicit
لقد فوجئنا بعدم اتساق الخدمة  وكانت لدينا تجربة سيئة مع ارتباك الموظفين  فيما يتعلق بما إذا كانت وجبة الإفطار متضمنة في سعرنا أم لا.,الخدمة | الموظفين,service general | service general,hotel,explicit | explicit
نظيف للغاية وحديث مع ديكورات وألوان ممتعة - موقع لائق ولكن ليس جيدًا مثل Room Mate Alicia في مدريد - إنترنت مجاني وجهاز كمبيوتر محمول لاستخدامه من قبل نزلاء الفندق,NULL,NULL,hotel,implicit
الرقي دون الموقف، وهو أمر من الصعب جدًا العثور عليه.,NULL,NULL,hotel,implicit
عليك أن تحب هذا المكان!!,NULL,hotel general,hotel,implicit
لا يقع هذا الفندق في منطقة متدهورة في برشلونة كما ذكر أحد المراجعين السابقين.,الفندق,location general,hotel,explicit
هذا فندق صغير رائع فندق.,فندق,hotel general,hotel,explicit
ممتاز الضيافة,الضيافة,service general,hotel,explicit
سأستخدم بالتأكيد AB Viladomat إذا كنت سأسافر إلى برشلونة مرة أخرى.,AB Viladomat,hotel general,hotel,explicit
كان تسجيل الخروج سريعًا أيضًا والموظفون مرة أخرى دافئون حقًا مرة أخرى.,الموظفون,service general,hotel,explicit
أريد أن أضيف أن فندق هيلتون يحتوي على أفضل نادي صحي صادفته في رحلات العمل الخاصة بي.,نادي صحي,facilities quality,hotel,explicit
ونحن نعيش في لندن!),NULL,NULL,hotel,implicit
كانت الغرفة غرفة بحجم جيد جدًا لفندق في نيويورك غرفة وأكثر أناقة بالتأكيد من تلك التي تراها عادةً في فندق Residence Inn.,غرفة | غرفة,rooms design_features | rooms design_features,hotel,explicit | explicit
الأفضل الموقع في برشلونة,الموقع,location general,hotel,explicit
الخدمة والاهتمام بالتفاصيل مذهل.,الخدمة,service general,hotel,explicit
نراكم العام القادم,NULL,NULL,hotel,implicit
ممتاز لقد أقمت هنا لمدة ليلة واحدة في 20 فبراير 07 أثناء العمل.,NULL,hotel general,hotel,implicit
رائع الغرفة، الطعام، الخدمة، لا يوجد شيء يستحق الشكوى منه على الإطلاق.,الغرفة | الطعام | الخدمة,rooms general | food_drinks quality | service general,hotel,explicit | explicit | explicit
بالطبع هناك القليل من الضوضاء في الليل حيث أن هذه المنطقة مزدحمة للخروج.,NULL,hotel comfort,hotel,implicit
رائع الفندق، رائع الموقع سافرت مع زوجتي وصديقين إلى نيويورك لمشاهدة عرض عيد القديس باتريك.,الفندق | الموقع,hotel general | location general,hotel,explicit | explicit
كان كارمل وبينو مضيفين رائعين وكانا مفيدين للغاية في تزويدنا برؤية حول أفضل الأماكن لتناول الطعام والتسوق ومشاهدة المعالم السياحية والاستمتاع بإقامتنا تمامًا.,NULL,service general,hotel,implicit
رائع فندق ! !,فندق,hotel general,hotel,explicit
الموظفين مهذبون للغاية .,الموظفين,service general,hotel,explicit
إقامة رائعة في جسر لندن نهاية الأسبوع الماضي,جسر لندن,hotel general,hotel,explicit
افتقدها,NULL,NULL,hotel,implicit
إنهم فخورون بالتأكد من أن الجميع يستمتعون بإقامتهم.,NULL,service general,hotel,implicit
كانت برلين بمثابة بداية رحلتنا إلى أوروبا وكان ويستن بداية رائعة لعطلتنا.,ويستن,hotel general,hotel,explicit
كان هناك مجموعة واسعة من الأطعمة المتاحة لتناول الإفطار، لكن التنظيم كان سيئًا وفي يوم السبت انحدر إلى حد الهزلي مع اصطفاف الضيوف لمدة تزيد عن 30 دقيقة للدخول إلى منطقة تناول الطعام.,NULL,NULL,hotel,implicit
لقد أقمنا في الطابق الملكي وكان مثاليًا - كل وسائل الراحة التي قد تريدها، بما في ذلك صالون مفتوح دائمًا مع كافا (الشمبانيا!) والماء والشاي والشوكولاتة!,NULL | NULL,hotel comfort | facilities design_features,hotel,implicit | implicit
ومع ذلك، كانت (الغرفة 1) كبيرة جدًا (حوالي 18 مترًا مربعًا) مع حمام كبير (غرفة 1) ونظيفة جدًا.,حمام | حمام | حمام,rooms design_features | rooms design_features | rooms cleanliness,hotel,explicit | explicit | explicit
أحد العيوب: تم وضعنا في المبنى الثاني المجاور في شارع كامب، وكانت (الغرفة 1) تحتوي على نوافذ مغلقة بشكل دائم من الزجاج المصنفر والحصوي - مما أعطى نوعًا من التأثير الخانق.,غرفة,rooms design_features,hotel,explicit
لا ينبغي لك البقاء في غرفتك! :),NULL,NULL,hotel,implicit
تم تقييم المطعم بدرجة عالية من قبل عدد من مجلات الذواقة و الغرف ممتعة على الرغم من صغر حجمها.,الغرف | الغرف,rooms general | rooms design_features,hotel,explicit | explicit
لقد وجدنا الموظفين دافئين، ودودين، وفعالين للغاية.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
الغرف  مثل  الغرف  ولكنها نظيفة وبها معظم المرافق.,الغرف | الغرف,rooms design_features | room_amenities general,hotel,explicit | explicit
لقد كانوا مشغولين للغاية وتمكنوا من تسجيل وصولنا مبكرًا !!,NULL,NULL,hotel,implicit
هناك الكثير من الخيارات لـ وجبة الإفطار، على الرغم من أنها تكلف 21 جنيهًا إسترلينيًا إذا لم تكن متضمنة في السعر، وهو مرتفع بعض الشيء.,وجبة الإفطار | NULL,food_drinks style_options | food_drinks prices,hotel,explicit | implicit
منظر جميل. أقمت هنا لمدة يومين في زيارتي الأخيرة إلى سيدني.,NULL,hotel design_features,hotel,implicit
ممتاز المنظر وجيد الموقع.,المنظر | الموقع,hotel design_features | location general,hotel,explicit | explicit
رائع الفندق، ولكن ليس رائعًا جدًا الموقع,الفندق | الموقع,hotel general | location general,hotel,explicit | explicit
لقد كانت الشقة رائعة حقًا، حيث أنها تحتوي على مساحة شقة، ولكنها تعطي إحساسًا بـ فندق.,فندق,hotel general,hotel,explicit
جو مريح ودافئ، لطيف غرف رغم صغر حجمه، ويقع بالقرب من جميع المواقع السياحية ومحطة القطار.,NULL | NULL | غرف | غرف | NULL,hotel general | hotel comfort | rooms general | rooms design_features | location general,hotel,implicit | implicit | explicit | explicit | implicit
أقترح عليك بشدة البقاء في مكان آخر حيث يعاملونك باحترام الخدمة.,الخدمة,service general,hotel,explicit
كان الموظفين ودودين ومفيدين للغاية.,الموظفين | الموظفين,service general | service general,hotel,explicit | explicit
أنا سعيد جدًا أنني فعلت ذلك.,NULL,NULL,hotel,implicit
>لقد كانت إقامتي في منتجع وكازينو ماريوت سان خوان ممتعة للغاية، الفندق ممتاز ونظيف، وكان الموظفون متعاونين للغاية.,NULL,NULL,hotel,implicit
أجواء عصرية وحديثة ومجلات الموضة في الردهة وما إلى ذلك.,NULL,NULL,hotel,implicit
لا يتمتع فندق R - C BP بشهرة كبيرة مثل بعض الفنادق الأخرى في مدينة نيويورك.,R - C BP,hotel general,hotel,explicit
رائع الفندق، جيد الموقع,الفندق | الموقع,hotel general | location general,hotel,explicit | explicit
