sentence,aspect,category,domain,type
تم استلام المنتج بحالة جيدة وكما هو موضح في الصورة.,تم استلام المنتج,Logistics#Lost and Damaged,phone,explicit
"""عزيزي العميل، نشكرك على استفسارك. يُرجى الاتصال بدعم خدمة عملاء سامسونج لأي مشكلات تتعلق بالمنتج، يُرجى زيارة الموقع الرسمي لشركة سامسونج > انقر فوق """"الدعم"""" > حدد """"الدردشة المباشرة"""" للاتصال بخبير دعم المنتج لدينا. مع تحياتي، سامسونج الهند"""" قم بإزالة الغطاء الخلفي واستمر في تشغيل مفتاح المروحة. ""عزيزي العميل، نشكرك على استفسارك. يُرجى الاتصال بدعم خدمة عملاء سامسونج لأي مشكلات تتعلق بالمنتج، يُرجى زيارة الموقع الرسمي لشركة سامسونج > انقر فوق """"الدعم"""" > حدد """"الدردشة المباشرة"""" للاتصال بخبير دعم المنتج لدينا. مع تحياتي، سامسونج الهند""""",NULL,NULL,phone,implicit
رائع هاتف اشتريت هذا لاستبدال هاتف realme 5 pro الخاص بي. مذهل عمر البطارية ورائع جودة الكاميرا. يحتوي (1: الهاتف) على الكثير مساحة تخزين لجميع تطبيقاتك. بالتأكيد أوصي بهذا (1: الهاتف).,هاتف | عمر البطارية | جودة الكاميرا | مساحة تخزين | أوصي,Overall#Overall | Battery/Longevity#Battery Life | Camera#General | Product Configuration#Memory | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit | explicit | explicit
البطارية جيدة و الكاميرا الحقيقية جيدة جدًا ؛ لكن الكاميرا الأمامية ليست جيدة. جودة الصورة رائعة جدًا.,جودة الصورة | الكاميرا الأمامية | الكاميرا الحقيقية | البطارية,Shooting Functions#Pixel | Camera#Front Camera | Camera#General | Battery/Longevity#General,phone,explicit | explicit | explicit | explicit
جودة الكاميرا الأمامية ليست جيدة صور واضحة,جودة الكاميرا الأمامية | صور واضحة,Product Quality#General | Shooting Functions#General,phone,explicit | explicit
كان لدي طراز أقدم من هذا الهاتف من قبل، وهذا رائع مع التحديثات وما إلى ذلك. لا أريد أي شيء معقد للغاية وهذا يناسب الفاتورة، أحبه.,التحديثات,System#System Upgrade,phone,explicit
إصلاح الشاشة التكلفة 4500+الأجهزة 5000 =9500 ضائعة الجوال التكلفة 13500,الجوال | التكلفة,Overall#Overall | Price#Price,phone,explicit | explicit
لا أعرف حقًا ولكن الأمر كان جيدًا وبقيت جميع التطبيقات التي لدي قيد التشغيل، ولدي خطة دفع حسب الاستخدام على هاتف محمول 1p بقدر ما أعلم، فهي غير مقفلة لجميع الشبكات الشبكات، أما بالنسبة للتطبيقات فأنا أستخدم WhatsApp فقط,الشبكات,Signal#Signal of Mobile Network,phone,explicit
إنه ليس محظورًا على الإطلاق، على الأقل يعمل بشكل مثالي مع بطاقة SIM القديمة الخاصة بي,أعمال,Overall#Overall,phone,explicit
لا يوجد سماعة أذن. لا يوجد دبوس متاح لإدخال بطاقة SIM. بخلاف ذلك مقبول.,سماعة أذن | مقبول,Product Accessories#Headphones | Overall#Overall,phone,explicit | explicit
"نشعر بالإحباط لرؤية أنك تواجه بعض الصعوبات مع Galaxy A12. نوصي بإجراء إعادة تعيين بسيطة والتحقق من أي تحديثات برمجية متوفرة، لجعل الصوت السلكي يعمل كما ينبغي. لإجراء إعادة تعيين بسيطة، ما عليك سوى الضغط مع الاستمرار على زر الطاقة وخفض الصوت في نفس الوقت حتى يتم إعادة تشغيل A12، ثم التحقق من وجود أي تحديثات برمجية من خلال الإعدادات > تحديث البرنامج > التنزيل والتثبيت. إذا استمرت هذه المشكلة، فلا تتردد في الاتصال بفريق الدعم لدينا من خلال قسم ""الدعم"" على موقع Samsung UK الإلكتروني. نأمل أن يساعدك هذا! ^LP في دعم Samsung لا لم أواجه أي مشاكل",Galaxy A12,Overall#Overall,phone,explicit
العناصر المستلمة بحالة جيدة، مع مجموعة كاملة من الغلاف و واقي الشاشة.,العناصر المستلمة | الغلاف | واقي الشاشة,Logistics#Lost and Damaged | Product Accessories#Phone Cases | Product Accessories#Cell Phone Film,phone,explicit | explicit | explicit
"انتقل إلى ""الإعدادات""، ثم ""كلمة المرور والأمان""، حيث سترى جميع الخيارات المتاحة في هاتفك الذكي، بما في ذلك خيار بصمة الإصبع. انقر فوق هذا الخيار واتبع التعليمات لتعيين أمان بصمة الإصبع. احرص دائمًا على تعيين بصمات أصابعك المختلفة، بحيث يمكنك فتح هاتفك بأي من هذه الأصابع.",NULL,NULL,phone,implicit
تم الاستلام سريعًا أحبه كثيرًا. شكرًا لك أيها البائع. أتمنى أن يكون مناسبًا يناسب جهاز زوجي اللوحي,تم الاستلام | أحبه كثيرًا | يناسب جهاز زوجي اللوحي,Logistics#Speed | Overall#Overall | Ease of Use#Audience Groups,phone,explicit | explicit | explicit
لم يحدث شيء من هذا القبيل حتى الآن، وقد اعتدت على ذلك لفترة طويلة جدًا. لم يحدث توقف للحرارة.,NULL,NULL,phone,implicit
"شاحن سريع بقوة 25 وات ""مرحبًا نيشانت، شكرًا لك على استفسارك. يدعم هاتف Galaxy M51 الشحن السريع . ويأتي مع محول سريع (1: شحن) بقوة 25 وات في العلبة. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India"" إنه بقوة 25 وات. ويقوم بعمل جيد جدًا جيد.",الشحن | 25W Fast Charging adapter | جيد,Battery/Longevity#Charging Speed | Product Accessories#Charger | Overall#Overall,phone,explicit | explicit | explicit
تم الاستلام في يومين! جميل اللون والاقتران كان سلسًا أيضًا. التسعير تنافسي مقارنة بالبائعين الآخرين هناك:),تم الاستلام | اللون | الاقتران | التسعير,Logistics#Speed | Appearance Design#Color | Appearance Design#Aesthetics General | Price#Price,phone,explicit | explicit | explicit | explicit
حيث أعيش، لديّ استقبال إشارة رائع. ولكن، إذا ذهبت إلى منزل ابنتي على بعد أميال قليلة، فستجد قصة مختلفة، وهي عدم وجود أبراج إشارة. لذا، فإن الأمر كله يتلخص في عدد أبراج إشارة الهاتف المحمول الموجودة في منطقتك. الاستقبال رائع. لم أواجه أي مشاكل وفي الأماكن التي تكون فيها الإشارة ضعيفة، تعمل شبكة Wi-Fi الخاصة بي، ويعتمد ذلك على شركة الاتصالات. لدي بطاقة O2 وبطاقة 3 في هاتف Poco، بطاقة O2 رائعة وبطاقة 3 سيئة.,استقبال إشارة رائع | الاستقبال,Signal#Signal General | Signal#Signal General,phone,explicit | explicit
"بهاي بهول جاو أب, ميل ساكتا ح أجر تبادل كرو الهاتف القديم يا فير بطاقة الائتمان تقدم لي.",NULL,NULL,phone,implicit
لا يدعم متصفحك  فيديو HTML5. ?جيد الهاتف,الهاتف | browser,Overall#Overall | System#Software Compatibility,phone,explicit | explicit
تم استلام المنتج خلال 3 أيام. سريع التوصيل وحالة جيدة. ضمان لمدة عام دعم من البائع حتى لو لم يكن هذا المنتج محليًا. ممتاز أوصي به. Snapdragon 865+ قوي حقًا,التوصيل | أوصي به | Snapdragon 865+ | حالة جيدة | ضمان لمدة عام,Logistics#Speed | Buyer Attitude#Recommendable | Product Configuration#CPU | Logistics#Lost and Damaged | After-sales Service#Exchange/Warranty/Return,phone,explicit | explicit | explicit | explicit | explicit
لقد سلموا المنتج الصحيح والشاشة تبدو وكأنها ورقية أكثر من كونها غير لامعة. بشكل عام، أنا سعيد جدًا بـ المنتج ولكنني أدرك أنه يتراكم عليه الغبار بسرعة.,الشاشة | المنتج | يتراكم عليه الغبار | لقد سلموا المنتج الصحيح,Screen#General | Overall#Overall | Product Quality#Dustproof | Logistics#general,phone,explicit | explicit | explicit | explicit
تم استلام المنتج بحالة جيدة. سريع التوصيل. جودة المنتج. سأشتري المزيد من البائع في المستقبل. ممتاز موصى به.,تم استلام المنتج | التوصيل | المنتج | موصى به | سأشتري المزيد من البائع في المستقبل,Logistics#Lost and Damaged | Logistics#Speed | Overall#Overall | Buyer Attitude#Recommendable | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit | explicit | explicit
كان المنتج جيدًا معبأ في مظروف وفي صندوق صغير كما هو موضح. آمل أن يكون لطيفًا للاستخدام وقابلًا للتشغيل.,معبأ,Product Packaging#General,phone,explicit
كالعادة، رائع خدمة من البائع. منتج أصلي بسعر مخفض. سريع توصيل. منتج جيد بالنسبة للسعر. ليس عالي الجودة ولكنه لا يزال جيد. شكرًا,خدمة من البائع | توصيل | منتج | جيد | منتج أصلي,Seller Service#Attitude | Logistics#Speed | Overall#Overall | Overall#Overall | Product Quality#Genuine Product,phone,explicit | explicit | explicit | explicit | explicit
مطلق رديء. بعد 3 ساعات من التشغيل، لم يتم تحديثه حتى  حتى يبدأ الإعداد! ساخن جدًا  أيضًا. تم ترتيب إرجاعه على الفور لاسترداد المبلغ.,رديء | updated | hot,Overall#Overall | System#System Upgrade | Performance#Heat Generation,phone,explicit | explicit | explicit
اشتريت منتجين مشابهين من متاجر أخرى وكلاهما وصل مكسور. هذا المنتج كان جيد وتم استخدامه بنجاح. أتمنى أن يدوم.,وصل | جيد,Logistics#Lost and Damaged | Overall#Overall,phone,explicit | explicit
حياة أفضل ليست سيئة جودة الكاميرا و جودة الصور جيدة,جودة الصور | جودة الكاميرا | حياة أفضل,Shooting Functions#General | Camera#General | Battery/Longevity#Battery Life,phone,explicit | explicit | explicit
بائع ممتاز موصى به، المنتج معبأ بغلاف فقاعي ومختوم بعناية. تم ختم الهاتف الجديد وإعادة تثبيت Google play. التسليم سريع حيث يستغرق وصوله إلي 3 أيام فقط. صادق وسريع الرد للدردشة مع الصبر. شكرًا لك أيها البائع.,التسليم | التسليم | موصى به | الرد | الصبر | معبأ بغلاف فقاعي | صادق,Logistics#Speed | Logistics#Speed | Buyer Attitude#Recommendable | Seller Service#Timeliness of Seller Service | Seller Service#Attitude | Product Packaging#Packaging Materials | Seller Service#Attitude,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
جيد السعر، سريع التوصيل. سأشتري مرة أخرى في المرة القادمة. شكرًا لك,التوصيل | السعر | سأشتري مرة أخرى في المرة القادمة,Logistics#Speed | Price#Price | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
تم استلامه بحالة جيدة.. من المتوقع وصوله خلال 3 أسابيع.. شكرًا,تم استلامه,Logistics#Lost and Damaged,phone,explicit
لقد كنت أحد مستخدمي Apple iPhone خلال السنوات العشر الماضية باستخدام iPhone 6 والذي لم يخيب ظني أبدًا، كان هذا الترقية إلى 12 خطوة كبيرة بالنسبة لي ولكن بعد 3 أسابيع من استخدام الهاتف الجديد، أنا سعيد لأنني اشتريت هذا الهاتف إنه رائع وسهل الاستخدام بالتأكيد أوصي بـ iPhone 12.,iPhone 6 | اشتريت | الهاتف | أوصي | سهل الاستخدام,Overall#Overall | Buyer Attitude#Shopping Experiences | Overall#Overall | Buyer Attitude#Recommendable | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit | explicit
التوصيل استغرق حوالي أسبوع بسبب تخفيضات 8.8. وصل المنتج في صندوق مغلق. اشتريته لأمي، وآمل أن يعجبها!,التوصيل | وصل المنتج,Logistics#Speed | Logistics#Lost and Damaged,phone,explicit | explicit
حسنًا، إنه هاتف ذكي، نعم. نحن نعلم أنهم أوقعونا في حبه والآن أصبحنا مرتبطين بموديلات أكثر باهظة الثمن. نحن نعلم أن شركة Apple تكسب الكثير من المال من خلالهم. ولكن تسليم الهاتف بدون أي سماعات رأس على الإطلاق الآن أمر حقير. ولا يفوق هذا إلا حقيقة أنه يتم تسليمه بدون شاحن تشغيلي أيضًا. نوع كابل جديد لن يتناسب مع أي شاحن قديم. لذا، يرجى إنفاق كم من المال الإضافي؟ إنه مثل بيع سيارة بدون إطارات. إنه أمر مخزٍ، يجب أن يكون غير قانوني.,الهاتف بدون أي سماعات رأس على الإطلاق | شاحن | باهظة الثمن,Logistics#Lost and Damaged | Logistics#Lost and Damaged | Price#Price,phone,explicit | explicit | explicit
سيعتمد هذا على عقد الهاتف الخاص بك وليس الهاتف. من الأفضل التحدث إلى مزود الخدمة الخاص بك. ربما يعتمد ذلك على بطاقة SIM التي لديك. اسأل مزود الشبكة الخاص بك. أعتقد أنه نظرًا لأنه هاتف محمول، فيمكن استخدامه في أي بلد. إذا أرسلت رسالة إلى البائع، فأنا متأكد من أنه يمكنه إعطاؤك الإجابة. أعتقد أن الأمر يتعلق أكثر ببطاقة SIM الخاصة بك وليس هاتفك. آمل أن يساعدك هذا,NULL,NULL,phone,implicit
لا، لا يدعم هاتف A21s الشحن اللاسلكي. ولكنه يحتوي على بطارية ضخمة 5000 مللي أمبير، ويدعم الشحن السريع بقوة 15 وات. ^EM في قسم دعم سامسونج يدعم الجهاز الشحن اللاسلكي لا,الشحن اللاسلكي | 5000 مللي أمبير | الشحن السريع بقوة 15 وات | الشحن اللاسلكي,Battery/Longevity#Charging Method | Battery/Longevity#Battery Capacity | Battery/Longevity#Charging Method | Battery/Longevity#Charging Method,phone,explicit | explicit | explicit | explicit
شكرًا للبائع على الهاتف! يأتي مع 2 × إضافيين واقي شاشة هدية مجانية! يأتي جيد كأنه جديد! لا يمكن العثور على أي خدوش على الإطلاق! هاتف يعمل بكامل طاقته! Golbal ROM، EVRL29، تمت ترقيته إلى emui 10.1، وينتظر بفارغ الصبر emui 11. جيد جدًا جيد رد من البائع! رد فوري تقريبًا على كل سؤال,هاتف | واقي شاشة هدية مجانية | رد من البائع | رد من البائع | جيد,Overall#Overall | Branding/Marketing#Promotional Giveaways | Seller Service#Timeliness of Seller Service | Seller Service#Timeliness of Seller Service | Overall#Overall,phone,explicit | explicit | explicit | explicit | explicit
تم شراء الهاتف مؤخرًا في يوم أمازون برايم في 26 يوليو، وتم تسليمه في 4 أغسطس الهاتف ويتم إعادة تشغيله تلقائيًا بشكل متكرر. ليس جيدًا الهاتف متوسط.,الهاتف | الهاتف,Overall#Overall | Overall#Overall,phone,explicit | explicit
حافظة رائعة للكمبيوتر اللوحي القديم متوفرة فقط في Shopee وسريعة شحن المنتج,شحن المنتج,Seller Service#Shipping,phone,explicit
نعم إنه كذلك.نعم إنه كذلك.,NULL,NULL,phone,implicit
إذا كان لديك كاميرا فاستخدمها يرجى عدم شراء هذا المنتج. لا أستطيع أن أفهم كيف تدعي الشركة ذلك وتبيعه بالقول 48 ميجا بكسل .. إنها كاميرا رديئة مثل 5 ميجا بكسل.. لماذا يعطون الكثير الكاميرات حتى لو كانت سيئة للغاية الجودة.,الجودة | الكاميرات | يرجى عدم شراء هذا المنتج | 48 ميجا بكسل | 5 ميجا بكسل,Product Quality#General | Camera#General | Buyer Attitude#Recommendable | Shooting Functions#Pixel | Shooting Functions#Pixel,phone,explicit | explicit | explicit | explicit | explicit
تم تسليم العناصر بعد يوم واحد من الشراء (: سعيد جدًا  بالسرعة التسليم و الهاتف يعمل بشكل مثالي! زوجي سعيد جدًا  بهدية عيد ميلاده؟,التسليم | الهاتف | منتج,Logistics#Speed | Overall#Overall | Overall#Overall,phone,explicit | explicit | explicit
البائع سريع ويأتي مع هدية مجانية ولكن التسليم بطيء ...,البائع | هدية مجانية | التسليم,Seller Service#Timeliness of Seller Service | Branding/Marketing#Promotional Giveaways | Logistics#Speed,phone,explicit | explicit | explicit
تلقيت المنتج بحالة جيدة وأنا حقًا أحبه! (:,تلقيت المنتج | أحبه,Logistics#Lost and Damaged | Overall#Overall,phone,explicit | explicit
التسليم بطيء بعض الشيء نظرًا لأنني دفعت دولارًا واحدًا مقابل الشحن. بخلاف ذلك، المنتج جيد وجيد معبأ.,التسليم | المنتج | معبأ,Logistics#Speed | Overall#Overall | Product Packaging#General,phone,explicit | explicit | explicit
الجودة مناسبة لسعرها، يجب وضع طبقة من الورق المقوى الرقيق، وما إلى ذلك، لأن الملصقات مجعدة قليلاً,الجودة,Product Quality#General,phone,explicit
عمر البطارية رائع، سهل الاستخدام، ولكن على عكس هاتفي القديم من سامسونج، لا يحتوي على انعكاس الشاشة لذا لا يمكنني مشاهدة Prime وNetflix على التلفزيون الخاص بي. هذا أمر مخزٍ لأنه لو كنت أعرف ذلك لما اشتريته على الأرجح. ربما يقومون بتثبيت تطبيق للقيام بذلك.... ربما؟,عمر البطارية | انعكاس الشاشة | سهل الاستخدام,Battery/Longevity#Battery Life | Screen#General | Ease of Use#Easy to Use,phone,explicit | explicit | explicit
نعم، هذا صحيح. نعم. نعم,NULL,NULL,phone,implicit
التسليم كان سريعًا واستغرق ثلاثة أيام عمل للوصول وكان الصندوق صندوق مغلق,التسليم | صندوق مغلق,Logistics#Speed | Logistics#Lost and Damaged,phone,explicit | explicit
أشياء مزيفة..توقف عن العمل في أسبوع واحد,أشياء مزيفة | توقف عن العمل,Product Quality#Genuine Product | Overall#Overall,phone,explicit | explicit
جيد هاتف مقابل السعر، الشكوى الوحيدة هي أن ماسح بصمات الأصابع لا يعمل مع أي شيء باستثناء فتح قفل الهاتف. البطارية يبدو أنها تنخفض بسرعة، ولكن قد يكون ذلك بسبب تطبيق مكافحة الفيروسات على الهاتف.,ماسح بصمات الأصابع | البطارية | هاتف مقابل السعر,System#Lock Screen Design | Battery/Longevity#Power Consumption Speed | Price#Value for Money,phone,explicit | explicit | explicit
تم شراؤه مقابل زوجتي، وهي تحبه تمامًا، رائع عمر البطارية، رائع الكاميرا والفيديو للفيسبوك والإنستغرام، سهل الاستخدام.,الكاميرا والفيديو | عمر البطارية | زوجتي | سهل الاستخدام,Camera#General | Battery/Longevity#Battery Life | Ease of Use#Audience Groups | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit
مدهش للغاية هاتف... مقابل القليل مال,هاتف | مال,Overall#Overall | Price#Price,phone,explicit | explicit
لقد وضعت بطاقتين نحيفتين في الهاتف وما زال لا يعمل,NULL,NULL,phone,implicit
هذا هو ثاني واحد اشتريته بالفعل. لقد اشتريت واحدًا لأمي وقد أعجبت به حقًا شاشة كبيرة لطيفة وحادة . لا يمكن تفويت هذا السعر مقابل هاتف. أنوي الاحتفاظ به لنفسي حيث حصلت على بطاقة SIM أخرى للخارج. لا يوجد شيء سيئ يمكنني قوله عن هذا (2: الهاتف). بالطبع لا يحتوي على جودة كاميرا XR ولكن هذا لا يعني أنه ليس جيدًا. تعمل بقية الميزات دون مشكلة. نظرًا لأنه هاتفي الثاني (2: الهاتف)، لم أستخدمه كثيرًا في الأيام الأربعة الماضية، لكنني قمت بشحنه مرتين فقط ولا تزال بطاريتي عند 30٪. أنا حقًا أستمتع بـ (4: الشاشة) و الحجم فهو مثالي.,شاشة كبيرة لطيفة وحادة (4: | هاتف | جودة كاميرا XR | شاشة | الحجم | ثاني واحد اشتريته | مثالي,Screen#Size | Overall#Overall | Camera#General | Screen#General | Appearance Design#Fuselage Size | Buyer Attitude#Loyalty | Overall#Overall,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
سريع جدًا التسليم. الاستلام في حالة ممتازة. خدمة 5 نجوم.,الاستلام | التسليم,Logistics#Lost and Damaged | Logistics#Speed,phone,explicit | explicit
سريع التوصيل من قبل البائع. جيد واقي شاشة عالي الجودة. شكرًا.,واقي شاشة عالي الجودة | التوصيل من قبل البائع,Product Accessories#Cell Phone Film | Seller Service#Shipping,phone,explicit | explicit
الجبهة سمرا ليست سريرا,NULL,NULL,phone,implicit
سهل الاستخدام للغاية : يقوم بما هو مكتوب على العلبة,easy to use,Ease of Use#Easy to Use,phone,explicit
جذاب للغاية السعر. كثيرًا أرخص من متاجر التجزئة!,أرخص | السعر,Price#Price | Price#Price,phone,explicit | explicit
رائع شراء 3 قطع مقابل 0.10 دولار فقط ؟؟؟؟؟؟؟,شراء 3 قطع مقابل 0.10 دولار فقط,Price#Value for Money,phone,explicit
جيد جدًا اشتري من الإنترنت، ويبدو جيدًا بشكل عام مع حماية الفقاعات الهوائية.. سوف تحتاج إلى اختبار وتجربة الوظيفة وعمر البطارية.,اشتري | حماية الفقاعات الهوائية,Buyer Attitude#Shopping Experiences | Product Packaging#Packaging Materials,phone,explicit | explicit
سريع التسليم. علمت من البائع أن هذا مغطى بضمان البائع,التسليم | مغطى بضمان البائع,Logistics#Speed | After-sales Service#Exchange/Warranty/Return,phone,explicit | explicit
البطارية رائعة حقًا وكذلك تجربة استخدام الهاتف. الكاميرا لهذا الهاتف هي الأفضل التي يمكنك الحصول عليها في هذه الفئة السعرية. هذا الهاتف سوف يلبي جميع توقعاتك.,البطارية | الهاتف | الكاميرا | الهاتف,Battery/Longevity#General | Overall#Overall | Camera#General | Overall#Overall,phone,explicit | explicit | explicit | explicit
التسليم كان سريعًا، استغرق حوالي أسبوع الجودة يبدو جيدًا ولكن لا يمكنني شحن حسابي,التسليم | الجودة,Logistics#Speed | Product Quality#General,phone,explicit | explicit
نعم .. إذا كنت تستخدم كمبيوتر محمول يعمل بنظام Windows، فقم بالاتصال عبر تطبيق My Ponne Companion الذي سيتيح لك الوصول إلى هاتفك على الكمبيوتر المحمول ويمكنك نقل الصور إلى الكمبيوتر .. قم بتوصيل USB لشحن هاتفك في الكمبيوتر المحمول ويمكنك أيضًا القيام بذلك بهذه الطريقة حقًا بسيطة نعم، أعتقد أنه يجب عليك تثبيت صور Google على هاتف I الخاص بك والنسخ الاحتياطي لها على ذلك,بسيطة,Ease of Use#Easy to Use,phone,explicit
إذا تم توصيل طية صدر السترة ميكروفون بنفس طريقة توصيل سماعات الرأس، فإن أفضل شيء يمكنك فعله هو تجربة طية صدر السترة ميكروفون في هاتف حقيقي ومعرفة ما إذا كانت تعمل، حيث يوجد معياران، أحدهما لهواتف Samsung والآخر لهواتف iPhone المشابهة. أتذكر أنني واجهت مشكلات مع HTC 10 وسماعات أذن Samsung وهي أن ميكروفون لم يعمل... آمل أن يكون هذا مفيدًا,ميكروفون | HTC 10 | سماعات أذن Samsung,Audio/Sound#Volume and Speaker | Overall#Overall | Product Accessories#Headphones,phone,explicit | explicit | explicit
التسليم كان سريعًا. الجودة جيدة وتفي بالغرض. لا يوجد ما يدعو للشكوى حقًا بشأن السعر.,التسليم | الجودة | السعر,Logistics#Speed | Product Quality#General | Price#Price,phone,explicit | explicit | explicit
"اشتريه بالطلب المسبق واحصل على mi band 5 مجانًا؟ التسليم كان سريعًا أيضًا ...,",التسليم,Logistics#Speed,phone,explicit
وصل في عبوة جيدة وحالة جيدة. تم شراؤه مع لوحة المفاتيح. وصلني العنصر في اليوم التالي. واجهت مشكلة مع الشاشة، أثناء التمرير لأسفل باستخدام الزر لأسفل، يتداخل النص الموجود على الشاشة بشكل مزدوج. وجدت حلاً على يوتيوب. لا أستطيع التمرير لأسفل باستخدام اختصار لوحة الماوس. نعم!,وصل | الشاشة,Logistics#Lost and Damaged | Screen#General,phone,explicit | explicit
لقد استلمتها اليوم... شكرًا جزيلاً ??? سأطلب مرة أخرى في المستقبل.........................................................,order again,Buyer Attitude#Repurchase and Churn Tendency,phone,explicit
رائع وسريع :) البائع من المهذب أن يترك مذكرة شكر حتى .,البائع,Seller Service#Attitude,phone,explicit
تم استلام المنتج في عبوة فقاعية. سعيد بـ المنتج. Tqvm.,المنتج | تم استلام المنتج في عبوة فقاعية,Overall#Overall | Product Packaging#Packaging Materials,phone,explicit | explicit
لم أكن أستمتع باستخدام هذه السماعات كسماعة هاتف محمول - زر التحكم في الاتصال كان حساسًا للغاية، وإذا تركته معلقًا، فقد يعلق في بعض الملابس، وينهي المكالمة.,زر التحكم في الاتصال,Key Design#General,phone,explicit
كل شيء جيد جدًا جيد، التسليم سريع جدًا أيضًا، راضٍ جدًا.,التسليم | جيد,Logistics#Speed | Overall#Overall,phone,explicit | explicit
عمل الهاتف بشكل جيد في العام الأول، ولكن فجأة فقد اتصال الخدمة. نظرًا لأن الجهاز لم يتم تكوينه في المملكة المتحدة (على ما يبدو في اليابان)، فإن شركة Apple UK لن تقوم بإصلاحه. في الأساس، ضاعت أموالنا  بعد حوالي عام.,اتصال الخدمة | منتج,Signal#Signal of Mobile Network | Overall#Overall,phone,explicit | explicit
لدي النوع الأزرق ولست حزينًا لأن سعر الجوال ينخفض كل يوم. حتى الآن جيد,سعر الجوال | جيد,Price#Price | Overall#Overall,phone,explicit | explicit
تم استلام المنتج بحالة جيدة ومختومة. تم إعداده وهو يعمل بشكل جيد.,تم استلام المنتج | يعمل,Logistics#Lost and Damaged | Overall#Overall,phone,explicit | explicit
لا. فقط على الموقع الرسمي.,NULL,NULL,phone,implicit
سريع التسليم. كان هذا المصباح مفيدًا حقًا لأغراض تسجيل الفيديو. أحب خيار الضوء الدافئ والأبيض,التسليم,Logistics#Speed,phone,explicit
تم الاستلام بحالة جيدة وتم التغليف بشكل جيد. (3: كان التسليم سريعًا أيضًا,تم الاستلام | تم التغليف | توصيل,Logistics#Lost and Damaged | Product Packaging#General | Logistics#Speed,phone,explicit | explicit | explicit
تم الاستلام بحالة جيدة. يمكن ضبطه على الوضع الإنجليزي. جيد لترجمة الصور,تم الاستلام,Logistics#Lost and Damaged,phone,explicit
اشتريت اثنين من هذه وأستخدم واحدًا الآن. استغرق الأمر مني بضع دقائق للتعود على أزراره وكل شيء، ولكن بعد ذلك كنت على استعداد! يجد الناس أنه من غير التقليدي أن أستخدم هاتفًا مثل هذا بدلاً من هاتف ذكي بشاشة مقاس 6 بوصات و7 بوصات أو أكبر شاشة. شخصيًا، أفضل هاتف أساسي، فهو خفيف الوزن ولا يسبب أي هراء. يقوم بما يحتاج إليه.,شاشة | هاتف أساسي | خفيف الوزن,Screen#Size | Overall#Overall | Appearance Design#Weight,phone,explicit | explicit | explicit
عن طريق وضع كاميرا الهاتف على الكود.,NULL,NULL,phone,implicit
لا يشمل بصمة الإصبع. فقط قفل النمط وكلمة المرور المرفقة,قفل النمط وكلمة المرور المرفقة | بصمة الإصبع,System#Lock Screen Design | System#Lock Screen Design,phone,explicit | explicit
مرحبًا! أتمنى أن تكون بخير. نعم! هذه الميزة متاحة في iQOO Z3 5G. نعم,NULL,NULL,phone,implicit
يُسدد ثمنه في أقل من عام. حصلت على هذا المنتج الثاني لزوجتي.,NULL,NULL,phone,implicit
كان هذا هو الشاحن الأصلي : حتى الآن يعمل بشكل مثالي : اشتريته لأختي، ولم أواجه أي مشاكل!! رائع اشتريه. شكرًا!!,اشتريه | أعمال | charger,Price#Price | Overall#Overall | Product Accessories#Charger,phone,explicit | explicit | explicit
نعم، يدعم هاتف Blackview A80Plus SIM غير المؤمّن وظيفة NFC. تتيح لك وظيفة NFC سهلة الاستخدام استخدام Google Pay وشراء تذاكر النقل العام وما إلى ذلك. مرحبًا بك في متجر Blackview الرسمي - Ring Ring-BV. شكرًا لك على ثقتك. منتجاتنا لها ضمان الجودة لمدة عامين، وسنكون مسؤولين عن كل منتج يتم بيعه. لا يوجد NFC في هذا الطراز.,ضمان الجودة لمدة عامين,After-sales Service#Exchange/Warranty/Return,phone,explicit
Redmi note 10 pro max Note 10s هو أفضل 10s يا رجل!!! في الواقع إنه الهاتف الوحيد الذي يحتوي على 60 إطارًا في الثانية في الألعاب بهذا السعر لا مشكلة التسخين ولكن الكاميرا أسوأ تجربة، 16000 روبية بهذا السعر ستكون أفضل الكاميرا,Redmi note 10 pro max Note 10s | مشكلة التسخين | الكاميرا,Overall#Overall | Performance#Heat Generation | Camera#General,phone,explicit | explicit | explicit
تم استلام المنتج بحالة جيدة. من المفترض أن يأتي مع اشتراك مجاني لمدة 12 شهرًا للعبة VIU، ويبدو أنه غير متضمن. كتبت للتحقق، يقول موقع CSO أنه قد انتهى بالفعل. ولكن أثناء عملية الشراء، تمكنت من تحديد عروض الإضافة. ألا ينبغي إزالتها إذا لم يكن المنتج متاحًا؟,تم استلام المنتج | اشتراك مجاني لمدة 12 شهرًا للعبة VIU,Logistics#Lost and Damaged | Branding/Marketing#Promotional Giveaways,phone,explicit | explicit
ريدمي 9 باور ريدمي 9 باور ازرق,NULL,NULL,phone,implicit
