sentence,aspect,category,domain,type
‎لقد شاهدت بعض المسلسلات والمقاطع في الماضي ولم تعجبني على الإطلاق، ولكن الآن أصبحت القصة مختلفة تمامًا.,NULL,NULL,coursera,implicit
‎بالنسبة للبعض، فإن الأساليب الأخرى نجحت معهم وقد لا يكونوا مستعدين لتغيير الفلسفات بناءً على الدورة.,NULL,NULL,coursera,implicit
‎المحاضراتوالتدريباتالعمليةسهلةالفهمللغاية.,المحاضرات,presentation comprehensiveness,coursera,explicit
‎لقداستمتعتبـالدورةكثيرًا.,الدورة,course general,coursera,explicit
‎لقداستمتعتبهذهالدورةتمامًاالدورة.,الدورة,course general,coursera,explicit
‎أود أن أتقدم بالشكر العميق للأشخاص الذين أخذوا الوقت الكافي لوضع هذه الدورة معًا، وخاصة الأستاذ.,NULL,NULL,coursera,implicit
‎إنها الدورة الأولى التي أكملها بنجاح على كورسيرا.,NULL,NULL,coursera,implicit
‎يبدأ الأمر من الأساسيات ويصبح صعبًا بعض الشيء ويصبح ممتعًا بينما تبدأ في التخطيط للطرق التي يمكنك استخدامه بها.,NULL | NULL,course quality | course general,coursera,implicit | implicit
‎سيكون من الأفضل لو استطاع الدكتور تشاك أن يقدم لنا نبذة عن كيفية تجاوز التوكيل في الجلسات القادمة.,NULL,NULL,coursera,implicit
‎أوصي بهذا بشدة للجميع وخاصة طلاب علم النفس.,NULL,course general,coursera,implicit
‎شكرا لك مرة أخرى!,NULL,NULL,coursera,implicit
‎شكرا أريك على العمل الرائع.,NULL,NULL,coursera,implicit
‎ينبغي عليك الانضمام إلي في الرحلة.,NULL,NULL,coursera,implicit
‎عذرا، هناك عدد من المرات التي يتعين علي فيها إعادة مشاهدة مقاطع الفيديو ولا أزال لا أفهمها.,NULL,presentation comprehensiveness,coursera,implicit
‎أوصيبأخذهذهالدورةالدورةالأخيرةمنالدوراتالأربع،قبلالبدءفيمشروعCapstone-إذاكنتتخططللخوضفيجميعالأجزاء.,الدورة,course general,coursera,explicit
‎أناأفكرفيأنأصبحطبيبًابيطريًا،لذافإنهذهالدورةالدورةتساعدنيحقًا.,الدورة,course quality,coursera,explicit
‎أوصي به فقط لهذا السبب حتى لو كنت على دراية بالموضوع.,NULL,course general,coursera,implicit
‎إذا كنت مهتمًا فقط بالكلمة المنطوقة، فستجمع كمية جيدة من المعلومات.,NULL,course general,coursera,implicit
‎هذه واحدة من أكثر الدورات المذهلة التي أخذتها على الإطلاق!,لدورات,course general,coursera,explicit
‎لقد استمتعت بهذه الدورة على أكمل وجه!,NULL,course quality,coursera,implicit
‎المقدميؤكدعلىكلكلمةأخرىويتحدثبطريقةغيرطبيعيةللغايةممايجعلالاستماعإليهمرهقًاللغاية،والاختباراتالقصيرةداخلالفيديوأساسيةللغايةوتستغرقالكثيرمنالوقت.,المقدم | الاختبارات القصيرة داخل الفيديو | الاختبارات القصيرة داخل الفيديو,faculty general | assignments quality | assignments workload,coursera,explicit | explicit | explicit
‎السبب الوحيد لعدم حصوله على 5 نجوم هو أن معلومات الفصل لم يتم تقديمها بوضوح بنسبة 100٪.,NULL,polarity neutral,coursera,implicit
‎لولميكنهناكالكثيرمنالمشاكلمعمقاطعالفيديووالاختبارات,مقاطع الفيديو | الاختبارات,presentation quality | assignments quality,coursera,explicit | explicit
‎من الصحيح أن معظم الأشياء الأساسية يتم تغطيتها لكي نكون منصفين، ولكن التقدم سريع جدًا.,NULL | NULL,course general | course general,coursera,implicit | implicit
‎دورة رائعة في موضوع فريد من نوعه .,NULL,NULL,coursera,implicit
‎بالنسبةلأيشخصيفكرفيالقيامبالدورة،لاحظأنمتطلباتالوقتيمكنأنتكونكثيرة-المحاضراتجيدةولكناثنتينأوثلاثمنالمهاماستغرقتأكثرمن3ساعات(إذاكنتتخططللقتالفعليًامنخلالالترميز،فهذامهم.,NULL | NULL | المهام,course workload | presentation quality | assignments workload,coursera,implicit | implicit | explicit
‎وإلاأشعرأننيتعلمتالكثيروأشعرأنهذهمقدمةرائعةالفصل.,NULL | الفصل,course comprehensiveness | course general,coursera,implicit | explicit
‎كانهناكبعضالأخطاءمعالاختبارات،ولكنبشكلعامتمتجميعهابشكلجيدوكانتتحتويعلىالكثيرمنالمعلوماتلدورةقصيرة.,الاختبارات | دورة,assignments quality | course general,coursera,explicit | explicit
‎بفضلهذهالدورةوجدتأينكنتأفعلالخطأوفيالواقعأناأتعلمأشياءجديدةبسهولةوأكررمرارًاوتكرارًاالمعلوماتالتيدرستهامنذسنوات.,الدورة,course general,coursera,explicit
‎ومعذلك،يبدوأنالاختباراتوالاختباراتكانتعلىمستوىمختلفتمامًا،وغالبًاماكانتتغطيموادلمتتممناقشتهاإلانادرًافيالمحاضرات.,الاختبارات | مواد,assignments quality | material relatability,coursera,explicit | explicit
‎رائعدورةلشرحأساسياتتمويلالمشاريعمنخلالتلخيصالمفاهيمالرئيسيةوإدراجبعضالأمثلةالموجزة.,دورة | دورة,course general | course comprehensiveness,coursera,explicit | explicit
‎يوجدبعضالمحتوىالجيدحولالإبداعفيهذهالدورة ،علىالرغممنأنهابالكادتتناولحلالمشكلات.,دورة | حل المشكلات,material quality | material quality,coursera,explicit | explicit
‎كانت النظرة العامة والسبب وراء قدرة المنتجات على المنافسة مع الخدمات المنافسة الأخرى واضحة.,NULL,NULL,coursera,implicit
‎يا إلهي .,NULL,NULL,coursera,implicit
‎نأمل أن يتمكن عدد كاف منا من القيام بذلك لتحقيق التغيير السلمي.,NULL,NULL,coursera,implicit
‎إنها فكرة سيئة,NULL,NULL,coursera,implicit
‎أصبحت التنسيقات والتكيفات الشخصية أكثر تفهماً وقبولاً.,NULL,course general,coursera,implicit
‎بالإضافة إلى ذلك، فإن المعلومات المقدمة في هذه الدورة متاحة في عدة إصدارات أفضل هيكلة وتقديمًا على كل من Coursera ومنصات MOOC الأخرى.,NULL,NULL,coursera,implicit
‎بعضمقدميالعروضيحتاجونإلىالعملعلىمهاراتالعرضالخاصةبهم(شخصيًالمأواجهأيمشاكلمعاللهجات).,بعض مقدمي العروض,faculty general,coursera,explicit
‎يشرح الأستاذ نور بوضوح شديد أن حتى طفل يبلغ من العمر خمس سنوات يمكنه أن يتعلم عن الحمض النووي.,الأستاذ نور,faculty relatability,coursera,explicit
‎أعتقدأنالبرنامجتمتقديمهبشكلإبداعيجيد.,البرنامج,course quality,coursera,explicit
‎لقدتعلمتالكثيرمنهذهالدورةالدورةوأدركتماكنتأفعلهخطأًأثناءمحاولتيالتعلمفيالماضي.,الدورة,course general,coursera,explicit
‎لقدكانالأمرسيبدوأكثرشخصيةبالنسبةليلوكانفقطدكتورفريدريكسأمامالكاميرا.,دكتور فريدريكس,faculty general,coursera,explicit
‎أوصي بمستوى لائق من الراحة مع البرمجة.,NULL,course general,coursera,implicit
‎إذا لم تقم أبدًا ببرمجة أي شيء، فسوف يساعدك هذا المساق في تعلم ذلك.,NULL,NULL,coursera,implicit
‎أنا حاليًا في الأسبوع الثاني من الدورة ويجب أن أقول إنني استمتعت كثيرًا بالأسبوع الأول!,الدورة,course general,coursera,explicit
‎أخذته : ) موصى به.,NULL,course general,coursera,implicit
‎كانتالدورةرائعةولكنهاتستغرقوقتًاطويلاًللحصولعلىدرجةبسببتقييماتالأقران.,دور | تقييمات الأقران,course general | grades general,coursera,explicit | explicit
‎سأعطيه 4/5 بمجرد أن يتم حل كل شيء.,NULL,course general,coursera,implicit
‎اعتقدت أن جميع المعلومات كانت رائعة ولكن في بعض الأحيان كانت الدورة مملة للغاية خاصة فيما يتعلق بـ العرض التقديمي.,الدورة | الدورة | العرض التقديمي,course general | course quality | presentation quality,coursera,explicit | explicit | explicit
‎بصراحة، أنا لا أزال غير مطلع على معظم المحتويات.,NULL,NULL,coursera,implicit
‎وإلافإنالمواضيعتمتناولهابعمقوكانتمثيرةللتفكير.,المواضيع | المواضيع,presentation quality | presentation quality,coursera,explicit | explicit
‎فهو يعطيك المعرفة الأساسية بما يتطلبه الأمر لكي تكون متحدثًا عامًا جيدًا، ويمكنك تطبيق هذه المعرفة ليس فقط في العروض التقديمية، ولكن أيضًا في حياتك اليومية.,NULL,course general,coursera,implicit
‎لقد تعلمت الكثير من هذه الدورة!,الدورة,course general,coursera,explicit
‎شكرًا لك !,NULL,NULL,coursera,implicit
‎سأحضرالدوراتالأخرىدوراتوربماأقومببناءبعضالموادحتىأتمكنمنتغطيةالدورةبأكملهامن1إلى4فيأسبوع.,دورات,course general,coursera,explicit
‎لقد بدأت هذه الدورة التدريبية عبر الإنترنت لأنني أرغب في اكتساب بعض الخبرة في مجال تسويق المحتوى لأنني أحتاج إليها للتدريب الخاص بي.,NULL,NULL,coursera,implicit
‎النقطةالوحيدةالتيلديمنالنقدهيأنمهامالبرمجةليستصعبةبمايكفيلحلها،ولكنهالاتزالدورة5نجومبالتأكيد!,مهام البرمجة,assignments quality,coursera,explicit
‎أقدرالفرصةوإنشاءالدورة.,الدورة,course general,coursera,explicit
‎لقد قمت بالتسجيل في هذه الدورة بعد الانتهاء من دورة html5.,NULL,NULL,coursera,implicit
‎شكرًا لـ Coursera أيضًا.,NULL,NULL,coursera,implicit
‎السببالذيجعلنيأقومبتقييمهذابنجمتينهوأننيشعرتأنالاختباراتكانتصعبةبشكلغيرمعقول(أوربماكانتتحتويعلىأخطاء).,الاختبارات | NULL,assignments quality | course quality,coursera,explicit | implicit
‎علاوةعلىذلك،فإنالموادالإضافيةالمواد(المقابلات)مثيرةللاهتمامإلىحدكبير.,المواد,material quality,coursera,explicit
‎وجدتأنالمهاممربكةفيبعضالأحيان(قرأتوصفالسؤال،واعتقدتأننيمنالمفترضأنأجيبعلىعدةخطواتفيوقتواحد،فقطلأدركأنالمهامسيتمتقسيمهابتفاصيلأكثرلاحقًا).,المهام,assignments comprehensiveness,coursera,explicit
‎عظيمبالطبعأولاًوقبلكلشيء.,بالطبع,course general,coursera,explicit
‎أتخيلأنالتذكيراتوالمراجعةالقصيرةللمواضيعالتيتمتتغطيتهابالفعلستكونمفيدةجدًاللأشخاصالذينيتخذونالدورةبالسرعةالموصىبها.,دورة,course general,coursera,explicit
‎أتمنىأنيستمرروبرترايتفيإنشاءالعروضلعالمكورسيرا!,روبرت رايت,faculty general,coursera,explicit
‎وأعجبنيأيضًاالشكلالنهائيمستنداتPDF.,مستندات PDF,material quality,coursera,explicit
‎دورة تدريبية مدتها خمسة أسابيع حول الآليات البيولوجية لإدراك الكلام والموسيقى من قبل البشر.,NULL,course general,coursera,implicit
‎شكرا لكم على المتعة الكبيرة، وتستحق 5 أسابيع!,NULL | NULL,course value | course general,coursera,implicit | implicit
‎كان علي أن أجتاز الاختبارات.,NULL,NULL,coursera,implicit
‎يعدتصميمالبرامجالوظيفيةفيسكالاأحدأفضلالدوراتدورةلأولئكالذينيريدونتطبيقأسلوبالبرمجةالوظيفيةفيتصميمتطبيقاتأكبرباستخداممفاهيمالبرمجةالوظيفية.,دورة,course general,coursera,explicit
‎سأعيدزيارةبعضوحداتمرةأخرىللتحديثأومراجعةذلكمرةأخرىحيثكانهناكالكثيرلنتعلمه.,وحدات | وحدات,material quality | material quality,coursera,explicit | explicit
‎هناك العديد من مجالات PP.,NULL,NULL,coursera,implicit
‎هل يمكنك أن تتخيل التأثير على مجتمعنا إذا أصبح المزيد والمزيد من الناس على وعي بالحياة السعيدة والمُرضية؟,NULL,course general,coursera,implicit
‎ومعذلك،فقداستمتعتبالدورةوتعلمتالكثير.,دورة,course general,coursera,explicit
‎كانتالشرائحواضحة.,الشرائح,presentation quality,coursera,explicit
"‎ومعذلك،معتزايدتعقيدالنماذج،فإنبعضالموادلايتمشرحهابشكلجيدحقًا،وخاصةالوحدةالأخيرةحول""التعلمالعميق""والتيتعتبرغيرضروريةتمامًا.",المواد | المواد | المواد,material comprehensiveness | material quality | material quality,coursera,explicit | explicit | explicit
‎المحاضراتتفعلبالضبطماتحتاجه.,المحاضرات,presentation quality,coursera,explicit
‎وبما أن معظم المعدلات في العالم الحقيقي تميل إلى التعبير عنها كمعدلات فعالة، فسيكون من الجيد أن تتم معالجة هذه المسألة صراحة.,NULL,course relatability,coursera,implicit
‎مقدمة ممتازة للموضوع لمحترفي الحوسبة.,NULL,course quality,coursera,implicit
‎لن تكون الدورة مفيدة لمحترفي اللياقة البدنية / الرياضة.,NULL,NULL,coursera,implicit
‎رائعدورةمعرائعمدرسين!,دورة | مدرسين,course general | faculty general,coursera,explicit | explicit
‎لقدوجدتدكتورسينجوفسكيأنهمنالصعبإلىحدماالتعلممنه.,دكتور سينجوفسكي,faculty general,coursera,explicit
‎شكرا لك سيد ب.,NULL,NULL,coursera,implicit
‎لقد لفت انتباهي وجعلني أتوق إلى المزيد من Python.,NULL,NULL,coursera,implicit
‎أناراضٍتمامًاعنالدورة.,الدورة,course general,coursera,explicit
‎يمكنأنتوفرليهذهالدورةدورةاللغاتالثالثة,دورة,course general,coursera,explicit
‎أنا على وشك البدء في دراسة الماجستير في الصحة العامة، وما رأيته هنا سيكون بمثابة دعم كبير.,NULL,NULL,coursera,implicit
‎موصى به للغاية!,NULL,course general,coursera,implicit
‎لقد كان الأمر صعبًا، ولكن السبب الرئيسي في ذلك كان افتقاري إلى المعرفة الأساسية حول الإحصاء.,NULL,course comprehensiveness,coursera,implicit
‎تتطلبالدورةالواجبمعرفةغيرمذكورةفيالدورة.,الواجب | دورة,assignments relatability | course general,coursera,explicit | explicit
‎أنا سعيد حقًا لأنني بذلت الوقت في ذلك.,NULL,course general,coursera,implicit
‎ويجعلني أضحك في كل فيديو أيضًا.,NULL,faculty general,coursera,implicit
‎هذا كان هو!,NULL,NULL,coursera,implicit
‎إنها أول دورة لي على كورسيرا، وأيضًا أول دورة لي في علم الفلك.,NULL,NULL,coursera,implicit
‎سأقوم بالتسجيل في المزيد من دورات علم الحفريات,NULL,course general,coursera,implicit
‎لقد تعلمت الكثير عن كتابة الروايات التاريخية، وتمكنت من إضافة العديد من الكتب إلى كومة الكتب التي أرغب في قراءتها.,NULL,NULL,coursera,implicit
‎لسوء الحظ، أنا لست أيًا من هؤلاء الأشخاص واضطررت إلى الانكماش خلال الأمثلة، ومشاهدة مقاطع الفيديو بسرعة مضاعفة.,NULL,NULL,coursera,implicit
‎لقدكانتهذهالدورةالدورةبمثابةعينمفتوحةبالنسبةلي،لقداستمتعتبهاحقًا.,الدورة,course quality,coursera,explicit
‎ياإلهي،أتمنىأنيكونلديهؤلاءالأساتذةلتعليمنافيجامعتنا.,الأساتذة,faculty general,coursera,explicit
‎دكتور,NULL,NULL,coursera,implicit
‎لقداستمتعتبهذهالدورةالدورةكثيرًا.,الدورة,course general,coursera,explicit
‎بشكل عام، كان الفصل يمثل القدر المناسب من التحدي والمتعة.,الفصل,presentation quality,coursera,explicit
‎رائع !,NULL,course general,coursera,implicit
"‎عندما أجد الوقت سأعيد مشاهدة الفيديوهات، هذه المرة بالتزامن مع كتاب البروفيسور ميرلينج ""شارع لومبارد الجديد"" وجميع مواد القراءة (تخطيت بعضها) والتي تستغرق أكثر من 10 دقائق.",NULL,NULL,coursera,implicit
‎كتاب اريكسون لمتابعة المسار .,NULL,NULL,coursera,implicit
‎لقد مرت عشر سنوات,NULL,NULL,coursera,implicit
‎هذه هي الشهادة الأولى التي أقوم بها.,NULL,NULL,coursera,implicit
‎التغيير الوحيد الذي يمكنني اقتراحه هو موازنة عبء العمل بشكل أفضل بين الأسابيع الثلاثة.,NULL,course workload,coursera,implicit
‎يبدوأنلاأحديراقبالمنتدى.,المنتدى,faculty response,coursera,explicit
‎لقد استمتعت بشكل خاص بالطريقة التي تم بها تسليط الضوء باستمرار على العلاقات بين علوم الأعصاب والنصائح العملية حول كيفية التعلم.,NULL,course general,coursera,implicit
‎CS229، أو الجانب الأكثر تطبيقا وعمليا، اعتمادا على التفضيل.,NULL,NULL,coursera,implicit
‎تم شرح كل شيء بوضوح .,NULL,course comprehensiveness,coursera,implicit
‎مقدمة جيدة وضرورية لبايثون.,NULL,course general,coursera,implicit
‎تحليل ممتاز، وعرض واضح ومفهوم لموضوع معقد.,NULL | NULL | NULL,presentation quality | presentation comprehensiveness | presentation comprehensiveness,coursera,implicit | implicit | implicit
‎لقد أخذت عدة دورات هنا ويجب أن أقول أن هذه هي واحدة من أفضل الدورات.,NULL,course general,coursera,implicit
‎مختصر وغني بالمعلومات.,NULL,course quality,coursera,implicit
‎الدورة لديها إمكانات، ولكن كما هو الحال الآن، سأستمر في هذا التخصص.,NULL,NULL,coursera,implicit
‎لاأزالأفعلهذهالتمارينالتمارينوأحاولملاحظةحلولالتصميمالجيدةوالسيئةفيكلمايحيطبي.,التمارين,assignments relatability,coursera,explicit
‎شكراً جزيلاً .,NULL,NULL,coursera,implicit
‎يبدو الأمر وكأنه وسيلة لجني الأموال بدلاً من تعليم أي شيء مفيد، عند تصميم شخصية لألعاب الفيديو، من المهم أيضًا المهارة التي تمتلكها أو تحصل عليها أثناء القيام بذلك وهذا لا يضع أي تركيز عليها.,NULL | NULL,course value | course quality,coursera,implicit | implicit
‎كنت أتمنى أن أقوم فعليًا بتنفيذ SVM بدلاً من استخدام مكتبة (مرة واحدة على الأقل).,NULL,NULL,coursera,implicit
‎لقد سعدت بالحصول على هذه الفرصة لتعلم التكنولوجيا المتقدمة واستكمال بعض الأمثلة للتطبيق.,NULL,course general,coursera,implicit
‎لقدالتحقتبالدورةلتعلمأساليبجديدةوفعالةلاستيعابالمعلوماتوتطبيقهابشكلأسرعفيحياتيالعمليةالمهنية،معتحقيقالتوازنفيالوقتنفسهبينمتطلباتإدارةشركةناشئةفيالمساء.,دورة | NULL,course general | course relatability,coursera,explicit | implicit
‎الاختبارات منفصلة تمامًا عن المحاضرات وتتطلب في الأساس مجرد العثور على صفحات ويكيبيديا الصحيحة وقراءتها.,الاختبارات,assignments relatability,coursera,explicit
‎أحسنت .,NULL,NULL,coursera,implicit
‎ممتازدورة!!!,دورة,course general,coursera,explicit
‎هذهدورةرائعةدورة.,دورة,course general,coursera,explicit
"‎أوصيبشدةبهذهالدورةالدورةلكلمنيبحثعنتجديدمعرفتيفي""قوةالمواد"".",الدورة,course general,coursera,explicit
‎ما هي الأدوات الرائعة التي اكتسبتها منه.,NULL,course general,coursera,implicit
‎عمل ممتاز!,NULL,course general,coursera,implicit
‎شعرتأنالدورةسهلةجدًا.,دور,course general,coursera,explicit
‎بشكل عام كانت المادة جيدة، وقد تمسكت بها حتى عندما أردت التوقف، وأشعر الآن بأنني على دراية بالدروس التي تم تدريسها.,مادة | NULL,material quality | polarity positive,coursera,explicit | implicit
‎سيكونأحدالتغييراتهوجعلالمنتدياتبنفستنسيقالدورة1-3حيثكانتهذهطريقةأكثركفاءةلمراجعةالمشكلات.,الدورة,faculty response,coursera,explicit
‎هذا أمر جيد لأنه إذا كان النشاط لا ينطبق حقًا على حالتك، فمن الجيد أن تتخيل موقفًا - ليس خياليًا جدًا لأن المهمة سهلة بشكل لا يصدق - وتطبق ما تعلمته.,NULL,NULL,coursera,implicit
‎هذهإحصائياتمتقدمةفئة.,فئة,course general,coursera,explicit
"‎كانت بعض تدوينات الرياضيات غير صحيحة أيضًا، على سبيل المثال "" < "" عندما قال الأستاذ ""أقل من أو يساوي "".",NULL,presentation relatability,coursera,implicit
‎أوصي به بشكل خاص للمبتدئين.,NULL,course general,coursera,implicit
‎أتمنى في المستقبل القريب أن تقوم كورسيرا وبشكل أكثر تحديدًا جامعة ميشيغان بتقديم دروس في الرياضيات باستخدام بايثون، أي numpy وpandas وما إلى ذلك، وإجراء تحليل البيانات باستخدام بايثون! !,NULL,course general,coursera,implicit
‎هذهالدورةدورةضروريةلأيشخصيريدتعلمعلومالكمبيوتر!,دورة,course general,coursera,explicit
‎إذاكانلديكبعضالخلفيةالبرمجيةبلغةأخرى،وبعضالألفةمعHTML/CSS،فإنهذهالدورةدورةتقومبعملرائعفيتقديمكلمنRubyوRails.,دورة,course general,coursera,explicit
‎الأهم: هذه الدورة تركز بشكل أساسي على الجانب الأكاديمي ولكنها تربط أيضًا المعرفة بالتعلم اليومي (مهارات مثل طهي الأطباق الرائعة أو تعلم رياضة أو أي مهارة أخرى حقًا),الدورة,course general,coursera,explicit
‎رائعدورة!.,دورة,course general,coursera,explicit
‎كماأنالعديدمنأسئلةالاختباركانتغيرواضحةولمتتبعأفضلالممارساتفيإجراءالاختبار.,أسئلة الاختبار | إجراء الاختبار,assignments quality | assignments quality,coursera,explicit | explicit
‎لقد أكملت حوالي 6 دورات حتى الآن، وعلى الرغم من أنني وجدتها جميعًا مفيدة للغاية، إلا أن هذه هي الدورة الأولى التي أشعر بالأسف لرؤية نهايتها.,NULL,course relatability,coursera,implicit
‎أتمنىحقًاأنيكونهناكالمزيدمنالتفاعلمعالمدربين،ولكنبشكلعامهذهدورةمذهلةوأحببتها.,المدربين | دورة | دورة,faculty response | course quality | course general,coursera,explicit | explicit | explicit
‎لقد وجدت السيدة,NULL,NULL,coursera,implicit
‎ومعذلك،هذاليسالسببالذييجعلنيأعطيالدورة4من5.,الدورة,course quality,coursera,explicit
‎دورةممتازةدورةتقدملكتحديًاحقيقيًا.,دورة | دورة,course general | course quality,coursera,explicit | explicit
‎يجب أن تأخذ .,NULL,NULL,coursera,implicit
‎يتم شرح مقاطع الفيديو الخاصة بها بطلاقة.,NULL | NULL,material quality | presentation quality,coursera,implicit | implicit
‎كلاالمدربينرائعين.,المدربين,faculty general,coursera,explicit
‎ستيفانو,NULL,NULL,coursera,implicit
‎ولكن إذا كنت مهتمًا بعلم الأعصاب وترغب في تعلم أساسيات كيفية عمل الدماغ البشري (حسب معرفتنا الحالية) فإنني أوصيك ببذل الجهد والذهاب إلى الدورة حتى لو لم يكن لديك خلفية قوية في علوم الحياة أو في الطب.,الدورة,course general,coursera,explicit
‎هذا هو أفضل مكان للبدء بالنسبة للمبتدئين لأنه لا يغطي الجوانب الفنية للأمان فحسب، بل يتحدث أيضًا عن نمذجة التهديدات وتحديد الخصوم وقدراتهم.,NULL,course general,coursera,implicit
‎ربماكانمنالأفضلأنتكونالأجزاءالمخصصةللتحضيروالدراسةالاختبارأقصر.,الاختبار,assignments workload,coursera,explicit
‎ستزداد معرفتك بشكل كبير مع كل دقيقة تقضيها في الدراسة.,NULL,course general,coursera,implicit
‎إنهممتازمادةلمقالاتامتحانالقبولالطبي،ويجعلكبشكلعامإنسانًاأكثرإثارةللاهتمام.,مادة,material quality,coursera,explicit
‎سأبدأ وظيفة جديدة في قسم المالية في شركة متعددة الجنسيات.,NULL,NULL,coursera,implicit
‎كان المشروع النهائي شاملاً ومبنيًا على العمل السابق.,NULL,assignments quality,coursera,implicit
‎أتمنىأنأرىالمدربينيغطونالخوارزمياتبمزيدمنالتفصيلفيالدوراتالقليلةالقادمةفيالتخصص.,المدربين,faculty comprehensiveness,coursera,explicit
‎الأكثرفائدةدورةالتياتخذتهاعلىالإطلاق!,دورة,course general,coursera,explicit
‎ومع ذلك، فقد وجدت أنها قصيرة إلى حد ما ولم يكن هناك الكثير من التفاعل داخل المنتديات.,NULL,faculty response,coursera,implicit
‎أنا أحبه .,NULL,course general,coursera,implicit
‎هذه الدورة بسيطة بما يكفي لفهم التعقيد الذي يمثله تطوير الألعاب، ولكن هذا لا يعني أنها لا تشكل تحديًا.,الدورة,course comprehensiveness,coursera,explicit
‎الدورةتساعدعلىالإيمانبالقوةالداخليةوالإبداع.,الدورة,course general,coursera,explicit
‎إنه يوفر لي موارد وفيرة بما في ذلك الكتاب الإلكتروني ومذكرات المعلم للمحاضرة ومذكرات الطلاب السابقين للمقرر.,NULL,material quantity,coursera,implicit
‎أوكليمدرسلطيفللغاية,أوكلي,faculty general,coursera,explicit
‎إنه ليس مجانيا .,NULL,course general,coursera,implicit
‎وبالطبع كان من المثير للغاية معرفة الطريقة التي تكون بها الاتصالات الآمنة الحديثة آمنة.,NULL,NULL,coursera,implicit
‎مبروكالأستاذعودة!,الأستاذ عودة,faculty general,coursera,explicit
‎هذا سوف يساعدني على كتابة الجمل بطريقة جيدة وسليمة.,NULL,NULL,coursera,implicit
‎لاأزالأوصيبهذهالدورةالدورة،ولكنيجبعليكبالتأكيدتسجيلكلدرسعلىحدةمرةأخرىدونأخطاءوإصلاحتلكالأخطاء.,الدورة,course general,coursera,explicit
‎سهلالمتابعة،مبنيبشكلجيد-جيمشاملوواضحفيشرحالموادالمعقدةللغاية.,NULL | NULL | جيم | جيم,course comprehensiveness | course quality | faculty general | faculty comprehensiveness,coursera,implicit | implicit | explicit | explicit
‎بشكلعام،لقداستمتعتكثيرًابالدورة.,دورة,course general,coursera,explicit
‎رائعسلسلةدوراتأجبرنيعلىاتخاذبعضالخطوات(وثائقالتصميم)التيكنتعادةًماأقتصدفيها،وبذلك،أدركتقيمتهاالحقيقية.,سلسلة دورات,course general,coursera,explicit
‎لقد عملت بجد في الدورة وأخيرًا تمكنت من اجتيازها طوال الأسابيع الستة من الدورة ولكن بعد محاولة واحدة في الامتحان النهائي قلت لنفسي كفى.,NULL,NULL,coursera,implicit
"‎سيكونالعنوانالأفضلللدورةهو""لماذالاتوجدروح"".",دور,course general,coursera,explicit
‎يمكن استخدام هذه الأفكار مع الشركات الصغيرة أو الكبيرة.,NULL,course general,coursera,implicit
‎يجب أن يتم ذلك!,NULL,NULL,coursera,implicit
‎لقد تعلمت في الواقع أكثر بكثير مما كنت أتوقعه من دورة تدريبية عبر الإنترنت من خلال مقاطع فيديو المحاضرات ونهج الممارسة العملية.,NULL,course comprehensiveness,coursera,implicit
‎لقد تعلمت الكثير وفعلت ذلك بطريقة ممتعة للغاية.,NULL,course comprehensiveness,coursera,implicit
‎باربتمارسماتعلمته،وهيشغوفةجدًابهذاالموضوعوهيمصدرإلهامحقيقي.,بارب | بارب | بارب,faculty comprehensiveness | faculty general | faculty general,coursera,explicit | explicit | explicit
‎شكرا لك دكتور,NULL,NULL,coursera,implicit
‎أفكار التحسين موجودة في الأجزاء القليلة الأولى.,NULL,NULL,coursera,implicit
‎سوف يستمتع بها طلاب موسيقى الجاز، ولكنها تتطلب نظرية وتر متقدمة، والقدرة على القراءة من النظرة الأولى، وأذن جيدة جدًا للمتابعة.,NULL,NULL,coursera,implicit
‎اعتقدتأنهاكانتلطيفةمعلمةلكنهالمتدرسالخطواتالأساسيةللتحدثوتعلماللغةالصينية.,معلمة,faculty general,coursera,explicit
‎لقد أعجبني قسم القاموس وقسم الملف كثيرًا. أعتقد أن الثنائيات سهلة، لكنها غير مرشحة للفوز، ويمكن أن تكون بمثابة تغيير في الدروس القادمة.,NULL,presentation relatability,coursera,implicit
‎تعتبرالبرامجالتعليميةوالتمارينعبارةعنجولاتسريعةيمكنإكمالهافي10-15دقيقةلكلمنها.,التمارين,assignments quality,coursera,explicit
‎لكن لدي تعليق واحد على مواضيع JavaScript .,NULL,NULL,coursera,implicit
‎علىالرغممنأنالدورةالمادةجيدةجدًا،إلاأنماأعتقدههوأنمعالجةالصورهيدورةلاتكفيفيهاالنظريةفقط.,المادة | المادة,material quality | material quantity,coursera,explicit | explicit
‎فاليرينجحتفياكتشافوتعليممهارةمهمةجدًاللجميعفيهذهالأوقاتالمتغيرةوالصعبة.,فاليري,faculty comprehensiveness,coursera,explicit
‎ممتازأستاذ.,أستاذ,faculty general,coursera,explicit
‎أنصحك بأخذ درس التصميم أيضًا.,NULL,course general,coursera,implicit
‎سقطت,NULL,NULL,coursera,implicit
‎المعلمجذابللغاية،يشرحبسهولةوهوودودللغايةأستاذيرشدكبشكلفعالكمالوكنتلاتأخذهذهالدورةعبرالإنترنت.,المعلم | المعلم | أستاذ,faculty comprehensiveness | faculty general | faculty general,coursera,explicit | explicit | explicit
